,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
officer.n,76.0,66.8,88.0,44.7,36.5,57.49999999999999,58.28550420130206
market.n,62.9,98.8,46.2,0.4,4.3,0.2,5.015974481593781
promotion.n,50.1,82.6,36.0,17.7,32.6,12.2,29.778683651229446
accounting.n,32.800000000000004,21.8,66.7,44.9,33.900000000000006,66.60000000000001,38.37603418801896
television.n,39.800000000000004,35.9,44.800000000000004,9.3,7.6,12.0,19.23902284420911
campaign.n,33.0,25.4,47.0,15.4,12.2,20.9,22.543291685111114
cheat.v,30.8,19.8,69.6,32.9,20.5,82.0,31.8326876025258
assemble.v,43.2,33.0,62.3,19.6,14.000000000000002,32.300000000000004,29.09845356715714
root.v,57.599999999999994,77.8,45.800000000000004,30.8,44.1,23.599999999999998,42.119829059482186
reveal.v,49.4,50.3,48.6,7.3,5.8999999999999995,9.4,18.989997367035098
haunt.v,52.0,45.7,60.4,22.3,17.9,29.5,34.052900023346034
operate.v,39.5,30.9,54.900000000000006,3.6999999999999997,2.6,6.2,12.089251424302498
frame.v,47.0,66.0,36.5,51.2,64.60000000000001,42.4,49.05507109361886
assert.v,30.9,28.299999999999997,34.1,16.2,13.5,20.3,22.373645210380893
introduce.v,31.6,21.2,62.6,10.7,7.199999999999999,20.3,18.38803959099501
swear.v,32.5,29.5,36.1,30.8,29.2,32.5,31.63858403911275
bow.v,35.0,26.1,52.900000000000006,54.300000000000004,45.6,66.9,43.59472445147463
figure.v,49.8,61.9,41.6,12.5,15.8,10.299999999999999,24.9499498997493
analyze.v,43.9,30.4,78.7,5.4,3.2,17.2,15.39675290442761
expose.v,61.1,75.4,51.4,9.8,11.5,8.6,24.46998161012795
conclude.v,48.0,96.1,32.0,8.7,36.1,4.9,20.43526363911168
appeal.v,47.0,96.2,31.1,2.8000000000000003,21.0,1.5,11.47170431975999
owe.v,38.3,48.4,31.7,17.8,18.2,17.299999999999997,26.11015128259505
mount.v,32.2,41.4,26.400000000000002,32.0,36.3,28.599999999999998,32.09984423638221
regain.v,18.5,11.1,54.50000000000001,15.8,9.8,41.4,17.096783323186852
relax.v,62.0,95.7,45.800000000000004,13.0,33.7,8.1,28.39013913315678
cultivate.v,20.7,13.0,50.0,34.4,26.3,49.9,26.6848271495245
violate.v,48.1,32.300000000000004,94.0,1.0999999999999999,0.6,6.800000000000001,7.273926037567333
commit.v,46.9,41.3,54.2,23.1,20.1,27.0,32.914890247424495
pour.v,26.1,22.900000000000002,30.5,17.299999999999997,14.499999999999998,21.5,21.249235280357738
deny.v,64.60000000000001,56.00000000000001,76.3,10.7,7.7,17.1,26.291063120383704
lay.v,52.5,78.2,39.5,25.6,34.2,20.5,36.66060555964672
shave.v,36.7,26.3,60.699999999999996,6.9,4.7,12.9,15.913202066209053
weigh.v,24.2,21.6,27.3,29.2,26.900000000000002,32.0,26.582701141908057
apply.v,39.5,65.8,28.199999999999996,2.8000000000000003,4.5,2.0,10.516653460107927
level.v,39.7,49.2,33.300000000000004,16.900000000000002,19.7,14.7,25.902316498722662
presume.v,91.9,98.9,85.8,48.199999999999996,62.9,39.1,66.55508996312754
wait.v,96.5,95.89999999999999,97.1,0.3,0.3,0.4,5.380520420925842
stick.v,45.6,97.3,29.799999999999997,2.1,20.599999999999998,1.0999999999999999,9.785703858180055
separate.v,63.5,51.5,82.69999999999999,10.100000000000001,7.3,16.400000000000002,25.324888943487988
reap.v,26.200000000000003,15.7,79.2,8.200000000000001,4.7,34.2,14.657421328460202
signal.v,63.9,94.1,48.4,4.7,14.899999999999999,2.8000000000000003,17.330031736843416
swim.v,41.3,26.700000000000003,91.3,5.6000000000000005,3.1,27.200000000000003,15.207892687680301
slow.v,46.1,31.8,83.8,2.1999999999999997,1.3,6.4,10.070749723828905
question.v,65.7,97.7,49.4,2.3,13.3,1.2,12.292680749128726
happen.v,88.8,93.8,84.3,1.7000000000000002,2.6,1.3,12.286578042726136
insist.v,57.49999999999999,68.7,49.5,4.2,4.0,4.3999999999999995,15.540270267920052
observe.v,43.6,71.7,31.3,6.6000000000000005,11.1,4.7,16.96349020691202
lie.v,85.5,98.9,75.3,0.3,2.4,0.2,5.06458290484024
deploy.v,46.800000000000004,35.099999999999994,70.3,44.3,35.199999999999996,60.0,45.532845287770016
accommodate.v,17.1,13.600000000000001,23.1,38.3,31.0,50.0,25.591600184435517
sniff.v,20.0,12.5,50.0,50.1,39.4,68.7,31.654383582688826
straighten.v,50.9,98.1,34.4,8.9,45.2,4.9,21.284031572989175
pursue.v,45.1,31.2,81.10000000000001,5.7,3.4000000000000004,16.8,16.03340263325287
defend.v,37.6,26.3,66.4,9.4,6.4,17.8,18.8
divide.v,41.3,38.5,44.5,27.200000000000003,23.7,31.8,33.516563069622755
mean,44.489000000000004,54.05300000000001,48.656000000000006,15.967000000000002,19.083000000000002,19.936,22.719890192337154
