,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
slow.v,67.60000000000001,55.00000000000001,87.6,0.8999999999999999,0.7000000000000001,1.6,7.8
question.v,39.800000000000004,33.4,49.1,1.0,0.8999999999999999,1.3,6.308724118235002
happen.v,62.6,50.4,82.8,6.3,4.6,9.8,19.859002996122438
insist.v,56.599999999999994,60.699999999999996,53.1,9.3,9.8,8.799999999999999,22.942972780352594
observe.v,39.4,50.3,32.4,2.3,3.1,1.7999999999999998,9.519453765841819
lie.v,52.5,39.300000000000004,79.0,7.1,5.2,11.600000000000001,19.30673457630782
deploy.v,42.9,48.6,38.3,2.6,3.1,2.1999999999999997,10.561249926026749
accommodate.v,50.0,63.6,41.199999999999996,27.200000000000003,35.199999999999996,22.1,36.878177829171555
sniff.v,22.2,15.6,38.5,58.9,46.2,81.39999999999999,36.16047566058832
straighten.v,39.6,48.3,33.6,10.100000000000001,11.899999999999999,8.7,19.998999974998753
pursue.v,65.0,55.300000000000004,78.8,8.1,6.2,11.700000000000001,22.94558781116753
defend.v,26.0,16.6,59.3,5.1,3.4000000000000004,10.4,11.515207336387824
divide.v,32.7,29.599999999999998,36.6,14.499999999999998,14.000000000000002,15.1,21.77498564867495
mean,41.993,42.40100000000001,51.28300000000001,17.409,17.138,21.537,23.77746963450762
