,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
happen.v,64.8,53.300000000000004,82.6,0.7000000000000001,0.5,1.0999999999999999,6.734983296193095
insist.v,55.2,58.8,52.0,6.3,6.6000000000000005,6.0,18.648324321504063
observe.v,39.4,51.4,31.900000000000002,4.8,6.800000000000001,3.6999999999999997,13.752090750136867
lie.v,60.5,50.2,75.9,1.7000000000000002,1.4000000000000001,2.1,10.141498903022176
deploy.v,47.599999999999994,60.8,39.1,2.4,3.2,1.9,10.68831137270991
accommodate.v,13.3,9.1,25.0,51.4,38.6,77.2,26.146127820386713
sniff.v,31.1,21.9,53.800000000000004,55.400000000000006,46.5,68.7,41.50831242052609
straighten.v,39.1,37.8,40.5,22.8,22.3,23.400000000000002,29.857662333143228
pursue.v,61.6,49.7,80.80000000000001,4.1000000000000005,3.1,6.4,15.892136420255145
defend.v,55.2,51.9,59.0,3.1,2.9000000000000004,3.2,13.081284340614266
divide.v,49.3,81.2,35.4,12.9,31.1,8.1,25.218445630133512
mean,42.06100000000001,42.566,50.99999999999999,16.523999999999997,16.266999999999996,20.875999999999998,22.57646497992456
