,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
rally.n,26.1,16.400000000000002,64.3,23.9,16.0,47.4,24.97578827584827
gas.n,62.1,58.3,66.4,27.500000000000004,28.599999999999998,26.400000000000002,41.32493194186774
chip.n,28.499999999999996,19.6,51.9,14.499999999999998,11.0,21.2,20.32855135025612
mark.n,22.400000000000002,14.2,53.300000000000004,21.3,15.7,33.0,21.843076706361675
margin.n,33.900000000000006,52.800000000000004,24.9,10.4,16.400000000000002,7.6,18.77658115845374
function.n,44.3,64.3,33.800000000000004,5.4,8.9,3.9,15.46673850558029
legislation.n,49.4,50.1,48.8,0.0,0.0,0.0,0.0
screen.n,17.1,11.799999999999999,31.1,32.300000000000004,26.0,42.6,23.50170206602067
commission.n,72.2,76.2,68.60000000000001,44.1,52.6,37.9,56.427121138686495
display.n,48.5,78.10000000000001,35.199999999999996,7.3,13.3,5.0,18.816216410320116
office.n,44.1,54.0,37.3,1.2,1.6,0.8999999999999999,7.274613391789285
dealer.n,21.7,13.5,55.00000000000001,17.9,12.8,29.4,19.708627552419777
community.n,43.7,57.199999999999996,35.3,11.5,16.2,8.9,22.41762699306062
house.n,25.2,16.0,58.4,12.8,9.5,19.7,17.95995545651492
shape.n,36.6,31.5,43.7,33.0,30.599999999999998,35.8,34.75341709817899
access.n,29.599999999999998,30.099999999999998,29.099999999999998,13.100000000000001,13.0,13.200000000000001,19.69162258423617
field.n,61.8,74.4,52.900000000000006,31.7,45.7,24.2,44.26126975133
edge.n,32.4,52.800000000000004,23.3,12.5,20.1,9.1,20.12461179749811
cell.n,68.60000000000001,69.89999999999999,67.30000000000001,35.199999999999996,45.1,28.799999999999997,49.13980056939588
officer.n,67.9,76.1,61.3,49.4,60.4,41.8,57.91597361695649
market.n,48.8,51.2,46.5,2.1,2.5,1.7999999999999998,10.123240587875012
promotion.n,46.2,40.5,53.800000000000004,34.1,31.6,37.1,39.69156081587118
accounting.n,28.499999999999996,18.7,60.0,39.2,29.799999999999997,57.4,33.4245418816773
television.n,40.9,39.4,42.6,3.0,2.9000000000000004,3.1,11.077003204838391
campaign.n,48.9,65.0,39.2,2.0,3.0,1.5,9.889388252060893
cheat.v,49.6,40.699999999999996,63.5,18.5,14.399999999999999,25.8,30.29191311224829
assemble.v,48.8,48.5,49.1,1.6,1.6,1.6,8.836288813749809
root.v,56.10000000000001,76.2,44.4,14.799999999999999,24.5,10.6,28.81457964295159
reveal.v,50.4,51.9,49.0,3.4000000000000004,3.5999999999999996,3.2,13.090454537562858
haunt.v,20.9,12.9,56.2,38.0,25.0,79.60000000000001,28.18155425096352
operate.v,54.2,52.1,56.39999999999999,3.8,3.6999999999999997,3.9,14.35130656072819
frame.v,46.800000000000004,61.7,37.7,37.0,46.1,30.8,41.61249812255929
assert.v,40.1,42.0,38.4,5.6000000000000005,5.7,5.5,14.985326155943355
introduce.v,48.199999999999996,36.9,69.5,17.8,13.900000000000002,24.6,29.290954235053523
swear.v,33.300000000000004,38.7,29.299999999999997,17.2,20.3,14.899999999999999,23.93240481021496
bow.v,25.5,17.4,48.0,46.5,37.7,60.8,34.43472084974699
figure.v,58.5,69.69999999999999,50.5,24.099999999999998,31.900000000000002,19.3,37.5479693192588
analyze.v,61.8,48.3,85.9,9.2,6.3,17.2,23.844496220302076
expose.v,53.7,58.599999999999994,49.5,1.7000000000000002,1.9,1.6,9.554580053565935
conclude.v,53.1,71.89999999999999,42.1,21.8,31.2,16.7,34.02322736014325
appeal.v,48.3,62.1,39.5,17.299999999999997,23.200000000000003,13.8,28.9065736468368
owe.v,45.300000000000004,62.4,35.5,19.3,26.6,15.1,29.568395289565515
mount.v,38.7,52.900000000000006,30.599999999999998,31.2,38.6,26.200000000000003,34.748237365368624
regain.v,76.2,66.7,88.9,40.400000000000006,34.5,48.699999999999996,55.484051762646175
relax.v,27.3,17.7,58.9,24.5,17.8,39.0,25.862134482675632
cultivate.v,48.3,50.7,46.1,9.8,12.4,8.200000000000001,21.756378375088076
violate.v,23.7,13.5,97.1,5.7,3.0,51.800000000000004,11.62282237668631
commit.v,54.300000000000004,53.400000000000006,55.300000000000004,21.8,23.5,20.3,34.405522812478814
pour.v,49.9,59.599999999999994,42.9,35.9,40.699999999999996,32.2,42.32505168337069
deny.v,57.4,49.7,68.0,2.8000000000000003,2.5,3.3000000000000003,12.677539193392382
lay.v,40.9,35.9,47.599999999999994,32.9,29.5,37.0,36.682557162771516
shave.v,20.1,11.700000000000001,70.6,21.8,13.700000000000001,53.1,20.93274946107176
weigh.v,53.300000000000004,84.0,39.0,39.7,66.10000000000001,28.4,46.00010869552376
apply.v,39.1,61.6,28.599999999999998,3.4000000000000004,5.6000000000000005,2.5,11.529960971312956
level.v,35.8,32.2,40.400000000000006,42.699999999999996,39.1,47.0,39.098081794379624
presume.v,42.5,29.299999999999997,77.10000000000001,18.8,12.6,36.6,28.26658805020514
wait.v,66.3,50.3,97.3,1.0,0.5,4.8,8.142481194328912
stick.v,40.400000000000006,54.0,32.2,5.7,8.0,4.3999999999999995,15.174979406905303
separate.v,32.7,20.4,82.5,13.0,8.0,34.4,20.617953341687436
reap.v,25.7,14.899999999999999,94.69999999999999,21.9,12.3,100.0,23.72403844205282
signal.v,24.3,15.2,60.3,21.0,14.099999999999998,41.4,22.58982071642004
swim.v,21.7,12.2,95.6,8.0,4.3,55.7,13.175735273600482
slow.v,62.5,49.1,86.1,1.6,1.0999999999999999,2.9000000000000004,10.0
question.v,50.7,51.2,50.2,2.1999999999999997,2.1999999999999997,2.1,10.561249926026749
happen.v,67.30000000000001,56.49999999999999,83.2,1.0,0.7000000000000001,1.4000000000000001,8.203657720797475
insist.v,56.599999999999994,59.3,54.1,10.2,10.6,9.8,24.027484262818692
observe.v,39.4,52.6,31.5,5.0,7.199999999999999,3.8,14.035668847618199
lie.v,61.3,51.5,75.6,1.7999999999999998,1.5,2.1999999999999997,10.504284840006957
deploy.v,47.599999999999994,60.8,39.1,2.4,3.2,1.9,10.68831137270991
accommodate.v,31.2,22.7,50.0,54.300000000000004,43.2,72.8,41.160174926741995
sniff.v,21.3,15.6,33.300000000000004,52.2,42.0,68.7,33.344564774487615
straighten.v,46.0,58.4,37.9,12.1,16.6,9.5,23.59237164847994
pursue.v,51.300000000000004,36.6,85.7,10.2,6.7,21.9,22.874877048849903
defend.v,45.300000000000004,36.8,58.699999999999996,1.6,1.2,2.1,8.513518661517105
divide.v,49.3,81.2,35.4,12.9,31.1,8.1,25.218445630133512
mean,41.928000000000004,43.187,50.80899999999999,17.163999999999998,17.29,22.159999999999997,23.373565578612915
