,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
gas.n,72.39999999999999,97.2,57.699999999999996,3.3000000000000003,12.6,1.9,15.457037232277083
chip.n,63.4,97.7,46.9,1.0,9.3,0.5,7.962411694957753
mark.n,31.3,23.799999999999997,45.9,17.9,14.499999999999998,23.599999999999998,23.670023236152517
margin.n,20.9,16.3,29.299999999999997,24.5,21.2,28.999999999999996,22.628521825342457
function.n,49.7,80.4,36.0,8.9,17.9,6.0,21.031642826940555
legislation.n,63.5,88.9,49.4,0.0,0.0,0.0,0.0
screen.n,31.7,29.4,34.300000000000004,34.2,32.0,36.9,32.9262812962533
commission.n,61.1,94.5,45.2,1.9,9.9,1.0,10.774506949276148
display.n,48.199999999999996,92.7,32.5,9.6,34.300000000000004,5.6000000000000005,21.510927455598
office.n,53.1,98.3,36.4,1.3,15.299999999999999,0.7000000000000001,8.308429454475737
dealer.n,60.9,93.4,45.2,4.8,14.799999999999999,2.9000000000000004,17.097368218530008
community.n,46.400000000000006,97.1,30.5,1.4000000000000001,15.2,0.7000000000000001,8.059776671843954
house.n,70.3,98.4,54.7,0.4,5.2,0.2,5.302829433425141
shape.n,35.6,37.2,34.2,20.599999999999998,20.8,20.4,27.080620376941145
access.n,47.3,97.7,31.2,5.4,35.4,2.9000000000000004,15.981864722240642
field.n,52.6,98.8,35.8,2.8000000000000003,28.1,1.5,12.135897165022454
edge.n,33.7,32.1,35.4,44.0,42.699999999999996,45.5,38.50714219466306
cell.n,65.3,96.7,49.3,0.8,6.9,0.4,7.227724399837061
officer.n,57.199999999999996,98.5,40.300000000000004,0.6,9.5,0.3,5.858327406350723
market.n,63.1,99.8,46.1,0.2,12.5,0.1,3.5524639336663224
promotion.n,48.3,89.3,33.1,4.3,17.599999999999998,2.5,14.411453778158537
accounting.n,57.699999999999996,89.60000000000001,42.5,8.5,22.2,5.2,22.14610575247937
television.n,59.0,98.8,42.0,1.0999999999999999,14.7,0.6,8.056053624449131
campaign.n,56.00000000000001,98.3,39.1,0.8999999999999999,11.600000000000001,0.5,7.0992957397195395
cheat.v,35.5,23.5,73.1,19.5,13.0,39.4,26.31064423384574
assemble.v,63.1,88.5,49.0,7.1,15.1,4.6,21.166246714994134
root.v,59.0,93.7,43.1,14.299999999999999,41.8,8.6,29.04651442083886
reveal.v,64.5,98.4,48.0,1.4000000000000001,12.2,0.7000000000000001,9.50263121456368
haunt.v,34.1,21.4,83.3,43.1,29.2,82.69999999999999,38.33679694497181
operate.v,69.69999999999999,94.89999999999999,55.1,4.6,11.799999999999999,2.9000000000000004,17.905864960956226
frame.v,45.800000000000004,97.89999999999999,29.9,18.2,64.60000000000001,10.6,28.871439174381315
assert.v,53.2,85.39999999999999,38.7,1.7999999999999998,3.9,1.2,9.785703858180053
introduce.v,77.10000000000001,98.9,63.2,7.000000000000001,29.4,4.0,23.23144420822778
swear.v,24.2,19.5,31.7,28.999999999999996,25.5,33.6,26.49150807334305
bow.v,26.3,18.8,43.3,49.8,40.8,63.9,36.190330200206795
figure.v,53.6,97.0,37.1,1.7999999999999998,15.7,1.0,9.82242332624694
analyze.v,89.2,92.60000000000001,86.0,1.3,1.7000000000000002,1.0,10.768472500777444
expose.v,62.9,87.7,49.1,0.1,0.2,0.1,2.5079872407968904
conclude.v,45.800000000000004,93.60000000000001,30.3,1.2,6.7,0.7000000000000001,7.413501197140255
appeal.v,26.3,20.8,36.1,18.0,14.799999999999999,23.0,21.757757237362494
owe.v,25.0,19.1,36.1,27.6,21.7,37.9,26.267851073127396
mount.v,26.1,42.9,18.8,13.900000000000002,19.0,11.0,19.047047015219974
regain.v,66.7,66.7,66.7,7.3999999999999995,7.3999999999999995,7.3999999999999995,22.216660415102897
relax.v,60.6,91.10000000000001,45.4,16.3,35.8,10.5,31.428967529971455
cultivate.v,54.900000000000006,69.6,45.300000000000004,6.9,12.2,4.8,19.463041899970314
violate.v,88.6,83.3,94.6,1.0999999999999999,0.8,2.0,9.872183142547549
commit.v,69.1,90.9,55.7,0.8999999999999999,2.3,0.6,7.886063656856948
pour.v,46.400000000000006,87.9,31.5,0.3,1.0,0.2,3.7309516212355263
deny.v,79.10000000000001,95.8,67.4,1.3,4.3999999999999995,0.7000000000000001,10.14051280754578
lay.v,49.9,99.9,33.300000000000004,6.5,75.2,3.4000000000000004,18.009719598039275
shave.v,73.5,90.7,61.8,2.9000000000000004,6.3,1.9,14.599657530229948
weigh.v,28.1,24.2,33.5,32.0,29.599999999999998,34.9,29.9866637023861
apply.v,42.8,93.30000000000001,27.700000000000003,3.2,19.7,1.7000000000000002,11.702991070662236
level.v,44.2,86.4,29.7,6.0,20.9,3.5000000000000004,16.284962388657828
presume.v,79.80000000000001,85.9,74.5,2.8000000000000003,3.6999999999999997,2.3,14.947909552843837
wait.v,98.0,98.8,97.1,0.2,0.2,0.1,4.427188724235731
stick.v,46.0,98.1,30.0,2.8000000000000003,27.3,1.5,11.349008767288886
separate.v,72.5,62.6,86.0,10.8,9.2,13.100000000000001,27.982137159266443
reap.v,100.0,100.0,100.0,100.0,100.0,100.0,100.0
signal.v,28.7,19.7,52.800000000000004,20.5,14.000000000000002,37.9,24.255927110708427
swim.v,18.3,10.2,87.8,6.6000000000000005,3.5000000000000004,47.9,10.989995450408522
slow.v,90.9,96.2,86.2,0.8,1.5,0.5,8.527602242131138
question.v,65.7,97.7,49.4,2.3,13.3,1.2,12.292680749128726
happen.v,91.0,99.5,83.89999999999999,3.1,16.6,1.7000000000000002,16.79583281650541
insist.v,66.10000000000001,98.3,49.8,1.4000000000000001,10.8,0.7000000000000001,9.619771307052991
observe.v,48.199999999999996,97.6,32.0,2.1999999999999997,21.3,1.2,10.2975725294848
lie.v,83.5,93.4,75.4,0.2,0.4,0.1,4.08656334834051
deploy.v,59.3,98.6,42.4,22.6,65.10000000000001,13.700000000000001,36.608468965527635
accommodate.v,35.3,27.3,50.0,52.6,43.8,65.7,43.090370153898654
sniff.v,40.0,28.1,69.19999999999999,59.4,49.7,73.6,48.744230427815765
straighten.v,50.9,98.1,34.4,8.9,45.2,4.9,21.284031572989175
pursue.v,88.5,96.89999999999999,81.5,0.8,2.0,0.5,8.414273587185052
defend.v,69.8,90.8,56.699999999999996,0.1,0.2,0.1,2.6419689627245813
divide.v,45.7,67.9,34.4,9.2,15.299999999999999,6.6000000000000005,20.50463362267173
mean,54.03,77.231,47.52099999999999,10.799000000000001,20.491000000000003,12.059000000000001,17.903367288251786
