,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
gas.n,62.9,59.0,67.30000000000001,23.0,23.9,22.1,38.03550972446669
chip.n,26.1,17.4,51.9,12.1,8.9,18.8,17.771043863543863
mark.n,22.8,14.000000000000002,60.4,21.9,16.0,34.9,22.345469339443287
margin.n,31.0,43.6,24.099999999999998,16.7,21.7,13.600000000000001,22.75302177733762
function.n,23.200000000000003,16.1,41.6,33.4,26.900000000000002,44.1,27.83666646708977
legislation.n,21.099999999999998,13.4,49.2,4.3,2.9000000000000004,8.4,9.525229656024047
screen.n,25.8,21.0,33.300000000000004,28.1,24.9,32.300000000000004,26.925452642434816
commission.n,47.099999999999994,49.0,45.300000000000004,2.1999999999999997,2.6,1.9,10.179390944452422
display.n,38.4,55.1,29.5,7.3999999999999995,11.4,5.5,16.85704600456438
office.n,42.699999999999996,50.8,36.8,2.5,3.3000000000000003,2.0,10.33198915988591
dealer.n,23.3,14.6,56.99999999999999,22.0,15.9,36.0,22.640671368137475
community.n,41.5,57.99999999999999,32.300000000000004,7.000000000000001,10.4,5.3,17.044060549059314
house.n,55.00000000000001,52.900000000000006,57.4,4.2,5.0,3.5999999999999996,15.198684153570664
shape.n,42.3,33.900000000000006,56.39999999999999,43.5,37.3,52.2,42.89580399060029
access.n,24.0,17.299999999999997,38.7,27.900000000000002,22.5,36.7,25.87663038341739
field.n,59.699999999999996,71.8,51.0,28.7,41.4,22.0,41.393115369587726
edge.n,22.8,17.0,34.599999999999994,45.9,39.6,54.6,32.34996136010057
cell.n,27.200000000000003,17.599999999999998,60.0,29.7,23.1,41.8,28.422526277584826
officer.n,67.9,76.1,61.3,49.4,60.4,41.8,57.91597361695649
market.n,48.699999999999996,51.0,46.6,1.7999999999999998,2.1,1.6,9.36269192059634
promotion.n,61.1,60.3,61.9,45.5,42.6,48.9,52.72617945575045
accounting.n,20.0,12.4,51.1,34.4,25.4,53.2,26.229754097208
television.n,46.800000000000004,51.1,43.1,2.3,2.7,2.0,10.37496987947435
campaign.n,47.699999999999996,56.99999999999999,41.0,5.2,6.800000000000001,4.2,15.749285698088025
cheat.v,45.2,32.1,76.5,19.7,13.700000000000001,35.0,29.840241285887753
assemble.v,48.199999999999996,48.199999999999996,48.199999999999996,0.0,0.0,0.0,0.0
root.v,20.3,12.7,50.0,44.9,33.6,67.60000000000001,30.19056143896632
reveal.v,49.4,50.5,48.5,2.6,2.8000000000000003,2.5,11.33313725320575
haunt.v,23.3,14.299999999999999,62.5,39.5,26.0,82.69999999999999,30.337270806715622
operate.v,54.7,52.5,56.99999999999999,5.0,4.8,5.1,16.537835408541227
frame.v,47.9,48.9,46.9,43.2,43.9,42.5,45.48933941045968
assert.v,41.9,42.0,41.8,20.0,19.0,21.099999999999998,28.948229652260256
introduce.v,65.2,59.5,72.2,19.900000000000002,19.0,20.9,36.02054969041978
swear.v,39.2,66.8,27.800000000000004,9.3,17.599999999999998,6.3,19.0934543757802
bow.v,23.1,17.4,34.300000000000004,37.1,32.4,43.4,29.27473313285708
figure.v,48.3,64.0,38.800000000000004,5.800000000000001,8.6,4.3999999999999995,16.737383308032353
analyze.v,62.1,48.9,85.1,8.3,5.7,15.4,22.70308349101505
expose.v,56.3,65.2,49.5,1.7000000000000002,1.9,1.5,9.78314877736202
conclude.v,49.0,65.8,39.0,14.399999999999999,20.5,11.1,26.563132345414385
appeal.v,49.1,67.5,38.6,22.3,31.6,17.299999999999997,33.08972650234511
owe.v,45.300000000000004,62.4,35.5,19.3,26.6,15.1,29.568395289565515
mount.v,24.2,32.9,19.2,16.0,19.7,13.5,19.677398201998148
regain.v,22.900000000000002,13.900000000000002,65.2,23.400000000000002,14.7,58.5,23.148650068632513
relax.v,52.300000000000004,57.3,48.1,16.0,19.0,13.8,28.92749557082327
cultivate.v,47.099999999999994,52.2,42.9,13.200000000000001,17.599999999999998,10.5,24.93431370621618
violate.v,28.499999999999996,16.8,94.8,3.5999999999999996,1.9,31.3,10.129165809680478
commit.v,56.2,54.0,58.5,25.5,26.900000000000002,24.099999999999998,37.85630726840641
pour.v,28.499999999999996,20.8,45.300000000000004,34.599999999999994,27.3,47.099999999999994,31.402229220232115
deny.v,59.699999999999996,52.0,70.1,4.8,4.2,5.5,16.92808317559906
lay.v,53.2,50.3,56.39999999999999,31.4,30.9,32.0,40.87150596687135
shave.v,49.0,40.0,63.1,1.0999999999999999,0.8999999999999999,1.6,7.34166193719106
weigh.v,43.9,33.800000000000004,62.9,56.49999999999999,50.2,64.7,49.80311235254278
apply.v,39.0,59.9,28.9,4.3999999999999995,7.000000000000001,3.2,13.09961831505025
level.v,38.800000000000004,54.2,30.2,7.1,10.5,5.4,16.59759018653009
presume.v,59.9,51.1,72.3,10.2,8.200000000000001,13.5,24.71800962860885
wait.v,66.5,50.6,97.3,1.0,0.6,5.1,8.154753215150045
stick.v,40.699999999999996,54.400000000000006,32.5,6.0,8.4,4.6,15.626899884494044
separate.v,21.099999999999998,12.1,82.89999999999999,13.900000000000002,8.3,41.9,17.125711664044797
reap.v,45.7,30.599999999999998,90.2,11.700000000000001,7.1,34.2,23.123364807051765
signal.v,22.8,14.2,58.599999999999994,19.900000000000002,13.3,39.5,21.300704213710873
swim.v,17.299999999999997,9.700000000000001,85.0,5.1,2.8000000000000003,37.3,9.393082561119112
slow.v,68.7,56.49999999999999,87.9,1.2,0.8,2.1,9.079647570252934
question.v,21.6,13.8,49.6,3.6999999999999997,2.5,7.1,8.939798655450804
happen.v,62.9,50.3,83.89999999999999,6.1,4.5,9.700000000000001,19.588006534611935
insist.v,51.2,51.1,51.2,2.7,2.7,2.7,11.757550765359255
observe.v,39.7,51.1,32.5,2.5,3.5000000000000004,2.0,9.962429422585638
lie.v,60.0,49.8,75.4,1.9,1.6,2.3,10.677078252031311
deploy.v,24.3,17.599999999999998,39.4,18.6,14.899999999999999,24.8,21.25982125983189
accommodate.v,55.300000000000004,59.099999999999994,52.0,43.8,45.0,42.699999999999996,49.21524154162001
sniff.v,28.599999999999998,18.8,60.0,62.2,49.2,84.39999999999999,42.17724504990813
straighten.v,30.2,23.400000000000002,42.199999999999996,24.0,20.8,28.499999999999996,26.922109872742144
pursue.v,51.9,37.3,85.3,9.2,6.0,19.400000000000002,21.851315749858177
defend.v,54.2,52.1,56.49999999999999,0.0,0.0,0.0,0.0
divide.v,49.3,81.2,35.4,12.9,31.1,8.1,25.218445630133512
mean,40.468,40.032999999999994,50.812,17.175,16.173,22.274,22.559326809380597
