,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
swear.v,37.8,64.4,26.8,8.7,16.6,5.8999999999999995,18.134497511648895
bow.v,36.0,26.1,58.099999999999994,52.0,43.4,64.8,43.266615305567875
figure.v,50.7,49.5,52.0,28.1,28.799999999999997,27.400000000000002,37.744800966490736
analyze.v,62.1,48.9,85.1,8.3,5.7,15.4,22.70308349101505
expose.v,47.699999999999996,40.2,58.699999999999996,10.7,8.4,14.7,22.59181267627722
conclude.v,54.0,73.7,42.6,23.5,33.900000000000006,17.9,35.62302626111375
appeal.v,52.800000000000004,71.7,41.699999999999996,28.1,39.300000000000004,21.9,38.518566951536506
owe.v,47.9,64.3,38.1,23.400000000000002,31.6,18.6,33.479247303366904
mount.v,19.6,15.7,26.200000000000003,41.699999999999996,36.4,48.6,28.58880899932699
regain.v,55.60000000000001,41.699999999999996,83.3,30.0,21.7,48.699999999999996,40.84115571332428
relax.v,54.800000000000004,48.4,63.1,28.7,26.700000000000003,31.1,39.65803827725219
cultivate.v,48.3,50.7,46.1,9.8,12.4,8.200000000000001,21.756378375088076
violate.v,20.7,11.600000000000001,96.0,3.6999999999999997,2.0,35.6,8.751571287488892
commit.v,57.099999999999994,54.6,59.8,26.8,28.199999999999996,25.5,39.11879343742596
pour.v,63.9,83.3,51.800000000000004,46.1,62.8,36.4,54.27513242729123
deny.v,57.3,49.6,67.9,2.7,2.4,3.1,12.438247464976728
lay.v,29.2,20.1,53.900000000000006,33.5,26.700000000000003,45.0,31.27618902615854
shave.v,22.0,13.200000000000001,65.9,16.900000000000002,10.7,40.1,19.282116066448726
weigh.v,46.7,34.2,73.8,57.4,49.0,69.3,51.774317957844694
apply.v,38.5,59.599999999999994,28.4,2.7,4.3,2.0,10.195587280779858
level.v,36.8,27.1,57.099999999999994,59.5,47.599999999999994,79.10000000000001,46.79316189359296
presume.v,63.1,51.1,82.5,21.7,16.8,30.5,37.00364846876589
wait.v,65.9,49.9,97.2,2.7,1.5,13.700000000000001,13.339040445249427
stick.v,42.1,60.5,32.300000000000004,5.3,7.9,4.0,14.937536610833796
separate.v,42.699999999999996,28.9,81.6,11.0,7.199999999999999,22.400000000000002,21.672563300172868
reap.v,61.0,47.099999999999994,86.4,7.199999999999999,4.8,14.499999999999998,20.957099035887577
signal.v,16.6,10.0,48.3,10.8,7.199999999999999,22.1,13.38954816265284
swim.v,16.900000000000002,9.4,86.8,5.7,3.1,42.0,9.814784765851975
slow.v,60.099999999999994,46.0,86.7,2.0,1.3,4.5,10.963576058932595
question.v,50.7,50.7,50.7,2.6,2.6,2.6,11.481289126226201
happen.v,65.2,54.0,82.1,1.5,1.2,2.3,9.889388252060893
insist.v,57.099999999999994,62.0,53.0,9.9,10.6,9.3,23.775828061289474
observe.v,39.5,53.800000000000004,31.3,4.6,6.800000000000001,3.5000000000000004,13.479614237803691
lie.v,46.800000000000004,34.4,73.3,4.3999999999999995,3.2,7.3999999999999995,14.349912891721678
deploy.v,39.0,43.2,35.6,0.0,0.0,0.0,0.0
accommodate.v,51.2,50.0,52.400000000000006,52.1,51.4,52.800000000000004,51.64803965302072
sniff.v,21.7,15.6,35.699999999999996,47.599999999999994,39.1,60.9,32.139072793097185
straighten.v,53.7,78.9,40.6,25.900000000000002,41.5,18.9,37.29383327039472
pursue.v,30.7,18.9,80.60000000000001,5.2,3.1,16.2,12.63487237766967
defend.v,34.4,24.7,56.89999999999999,1.3,0.8999999999999999,2.1,6.687301398920195
divide.v,48.3,77.60000000000001,35.099999999999994,13.8,30.3,8.9,25.817435968740195
mean,41.88,41.84000000000001,51.84900000000002,18.347,18.147000000000002,22.531999999999996,24.498780328335855
