,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
question.v,40.5,34.2,49.8,1.6,1.3,2.0,8.049844718999243
happen.v,63.4,50.9,84.1,1.6,1.2,2.6,10.071742649611338
insist.v,56.10000000000001,59.4,53.2,8.7,9.1,8.4,22.092306353117596
observe.v,38.800000000000004,50.7,31.4,4.0,5.7,3.1,12.45792920191795
lie.v,61.5,53.2,72.89999999999999,6.2,5.3,7.3,19.52690451658941
deploy.v,22.400000000000002,14.899999999999999,45.800000000000004,35.699999999999996,26.5,54.6,28.278613827413817
accommodate.v,20.0,13.600000000000001,37.5,45.0,35.5,61.4,30.0
sniff.v,28.599999999999998,18.8,60.0,62.2,49.2,84.39999999999999,42.17724504990813
straighten.v,42.6,57.4,33.800000000000004,3.9,5.6000000000000005,3.0,12.889530635364501
pursue.v,62.7,51.6,80.10000000000001,2.9000000000000004,2.1,4.3999999999999995,13.48443547205444
defend.v,58.599999999999994,55.60000000000001,62.0,6.9,6.6000000000000005,7.199999999999999,20.108207279615954
divide.v,22.2,14.7,45.0,29.099999999999998,22.8,40.400000000000006,25.41692349597016
mean,43.17700000000001,43.641999999999996,51.222,17.913,17.921999999999997,21.706000000000003,24.531642270634684
