,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
cell.n,22.8,14.000000000000002,61.7,30.0,22.400000000000002,45.4,26.153393661244042
officer.n,67.9,76.1,61.3,49.4,60.4,41.8,57.91597361695649
market.n,20.1,12.7,48.8,4.8,3.5000000000000004,8.0,9.82242332624694
promotion.n,29.599999999999998,19.8,58.5,41.699999999999996,32.6,57.9,35.13289057279517
accounting.n,21.099999999999998,13.5,48.1,27.6,20.8,41.3,24.132136250236943
television.n,22.5,14.399999999999999,52.2,10.100000000000001,7.199999999999999,16.7,15.074813431681337
campaign.n,22.400000000000002,15.0,44.2,13.8,10.4,20.8,17.58180878066873
cheat.v,33.0,21.0,77.3,17.9,11.600000000000001,39.4,24.304320603547016
assemble.v,17.5,10.6,50.0,12.9,8.5,26.400000000000002,15.02497920131672
root.v,57.3,77.8,45.4,18.7,30.9,13.4,32.7339273537411
reveal.v,19.0,11.799999999999999,49.1,4.3,2.9000000000000004,8.200000000000001,9.038805230781334
haunt.v,56.89999999999999,47.099999999999994,71.7,33.5,26.200000000000003,46.400000000000006,43.659477779744456
operate.v,27.6,18.4,55.50000000000001,2.0,1.4000000000000001,3.6999999999999997,7.429670248402684
frame.v,23.200000000000003,17.0,36.4,45.300000000000004,38.0,56.10000000000001,32.41851322932624
assert.v,36.4,35.8,36.9,5.0,5.0,5.1,13.490737563232042
introduce.v,22.400000000000002,13.8,60.699999999999996,10.0,6.5,21.6,14.966629547095767
swear.v,22.7,16.8,35.0,26.8,22.8,32.4,24.664954895559813
bow.v,25.5,17.4,48.0,48.699999999999996,39.5,63.6,35.239892167825936
figure.v,22.0,14.7,43.9,16.1,12.5,22.900000000000002,18.82020191177555
analyze.v,19.1,10.8,82.6,9.0,5.0,41.5,13.111064030047295
expose.v,26.6,16.8,64.1,18.5,12.4,36.7,22.183327072375775
conclude.v,25.1,18.2,40.5,17.0,13.8,22.1,20.656718035544756
appeal.v,24.6,17.9,39.300000000000004,20.0,15.9,26.900000000000002,22.181073012818835
owe.v,42.6,60.5,32.9,8.7,12.3,6.7,19.251493448561334
mount.v,19.6,15.7,26.200000000000003,40.699999999999996,36.199999999999996,46.6,28.24393740256482
regain.v,19.0,11.1,66.7,17.7,11.0,45.6,18.338484124921557
relax.v,26.1,16.5,63.6,27.3,19.7,44.7,26.693257575650076
cultivate.v,19.3,11.600000000000001,57.099999999999994,43.8,31.900000000000002,69.89999999999999,29.074731297124657
violate.v,22.6,12.8,95.89999999999999,5.0,2.6,46.300000000000004,10.63014581273465
commit.v,57.99999999999999,54.7,61.8,17.4,18.099999999999998,16.8,31.76790833529963
pour.v,19.3,13.100000000000001,36.4,22.1,17.1,31.1,20.652602741543255
deny.v,21.0,12.3,71.6,7.3999999999999995,4.6,18.7,12.465953633797936
lay.v,38.5,38.6,38.5,18.4,18.7,18.099999999999998,26.615784790233032
shave.v,19.1,11.200000000000001,63.9,15.5,9.9,36.6,17.206103568210903
weigh.v,17.8,12.6,30.5,29.5,25.0,36.0,22.915060549778175
apply.v,36.1,49.8,28.299999999999997,1.4000000000000001,2.1,1.0999999999999999,7.109149034870489
level.v,20.0,13.600000000000001,38.1,41.5,32.7,56.89999999999999,28.809720581775867
presume.v,17.5,9.8,81.8,17.7,10.6,54.0,17.599715906798043
wait.v,26.1,15.1,97.0,0.4,0.2,4.7,3.2310988842807027
stick.v,17.8,13.4,26.400000000000002,6.3,5.1,8.200000000000001,10.589617556833675
separate.v,19.3,10.9,85.0,14.099999999999998,8.4,43.6,16.496363235574076
reap.v,23.0,13.200000000000001,88.9,13.8,7.7,63.5,17.81572339255412
signal.v,19.2,11.799999999999999,51.5,14.7,9.8,29.5,16.799999999999997
swim.v,20.8,11.600000000000001,95.3,9.5,5.1,67.9,14.057026712644463
slow.v,19.7,11.1,87.1,7.3,4.1000000000000005,34.0,11.99208072020865
question.v,25.2,16.400000000000002,54.0,8.1,5.5,15.5,14.287057079748788
happen.v,21.2,12.1,85.5,4.5,2.6,17.2,9.767292357659823
insist.v,19.7,12.3,50.3,3.0,2.0,6.1,7.6876524375130275
observe.v,39.5,50.9,32.300000000000004,2.1999999999999997,3.1,1.7000000000000002,9.322016949137133
lie.v,22.2,12.9,79.80000000000001,8.4,5.1,23.5,13.65576801208925
deploy.v,18.0,10.8,53.300000000000004,39.6,28.499999999999996,65.10000000000001,26.69831455354439
accommodate.v,38.7,27.3,66.7,51.1,41.8,65.7,44.469877445299986
sniff.v,23.3,15.6,45.5,58.3,45.4,81.39999999999999,36.85634273771612
straighten.v,20.8,14.799999999999999,34.8,23.7,19.0,31.4,22.20270253820467
pursue.v,21.9,12.6,86.7,5.8999999999999995,3.4000000000000004,22.1,11.36705766678431
defend.v,20.9,12.7,57.3,3.5000000000000004,2.3,7.6,8.55277732669336
divide.v,17.9,11.600000000000001,38.7,18.7,14.499999999999998,26.3,18.295627893024058
mean,24.47200000000001,18.122999999999998,51.935,19.732000000000003,15.627,31.186,20.520378808785434
