,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
analyze.v,53.1,36.9,94.19999999999999,18.3,11.3,47.5,31.17258410847583
expose.v,27.3,18.4,52.300000000000004,9.3,6.5,16.8,15.933926069867402
conclude.v,47.099999999999994,65.60000000000001,36.8,11.200000000000001,16.5,8.5,22.96780355192895
appeal.v,44.4,63.9,34.1,8.799999999999999,13.100000000000001,6.7,19.766638560969337
owe.v,22.5,17.2,32.5,21.5,17.4,28.199999999999996,21.99431744792277
mount.v,45.5,50.0,41.699999999999996,53.300000000000004,53.5,53.0,49.24581200467711
regain.v,16.5,9.3,76.9,28.799999999999997,17.5,82.89999999999999,21.79908254950194
relax.v,51.6,59.9,45.300000000000004,4.9,6.1,4.1000000000000005,15.900943368240767
cultivate.v,18.8,11.600000000000001,50.0,36.4,27.1,55.50000000000001,26.159510698787926
violate.v,21.7,12.3,91.8,3.5000000000000004,1.9,32.7,8.714929718592114
commit.v,57.099999999999994,54.6,59.8,26.8,28.199999999999996,25.5,39.11879343742596
pour.v,39.900000000000006,53.2,31.900000000000002,6.0,8.4,4.7,15.472556349873154
deny.v,59.8,52.800000000000004,69.0,2.0,1.7999999999999998,2.3,10.936178491593852
lay.v,34.4,26.0,50.9,28.999999999999996,24.0,36.4,31.584806473999485
shave.v,55.800000000000004,49.3,64.3,9.2,8.200000000000001,10.5,22.657449106199046
weigh.v,36.6,27.3,55.800000000000004,48.5,42.1,57.199999999999996,42.131935630825225
apply.v,37.0,53.7,28.199999999999996,1.3,1.9,1.0,6.935416353759881
level.v,48.5,67.80000000000001,37.7,19.5,28.7,14.799999999999999,30.753048629363562
presume.v,68.4,56.49999999999999,86.7,26.6,20.9,36.6,42.65489420922294
wait.v,26.1,15.1,97.1,0.5,0.2,6.2,3.6124783736376886
stick.v,41.6,55.60000000000001,33.2,7.5,10.6,5.800000000000001,17.663521732655695
separate.v,48.1,34.1,81.39999999999999,10.0,6.800000000000001,19.0,21.93171219946131
reap.v,51.800000000000004,35.5,95.6,17.7,10.7,49.8,30.279696167564165
signal.v,56.49999999999999,61.9,51.9,10.7,11.5,10.0,24.58759850005689
swim.v,23.799999999999997,13.600000000000001,94.1,8.200000000000001,4.5,55.7,13.969967788080258
slow.v,66.10000000000001,52.7,88.6,4.3999999999999995,3.0,7.9,17.054031781370643
question.v,59.4,67.7,52.900000000000006,10.299999999999999,11.700000000000001,9.2,24.734995451788542
happen.v,68.7,56.8,86.7,5.0,3.6999999999999997,7.5,18.533752992850637
insist.v,25.8,17.5,49.4,2.1999999999999997,1.5,4.1000000000000005,7.533923280734945
observe.v,36.199999999999996,38.7,34.1,4.9,5.3,4.5,13.318408313308314
lie.v,60.099999999999994,50.4,74.5,5.7,4.8,7.000000000000001,18.50864662799525
deploy.v,36.1,32.4,40.699999999999996,12.2,11.4,13.100000000000001,20.986185932655797
accommodate.v,59.599999999999994,63.6,56.00000000000001,55.50000000000001,56.99999999999999,54.1,57.513476681556995
sniff.v,20.8,15.6,31.2,33.6,29.299999999999997,39.4,26.436338626973292
straighten.v,42.6,35.9,52.400000000000006,30.8,26.8,36.4,36.222644850976856
pursue.v,62.7,50.7,82.3,0.8999999999999999,0.7000000000000001,1.4000000000000001,7.511990415329349
defend.v,25.4,16.5,55.400000000000006,2.0,1.3,3.8,7.127411872482185
divide.v,41.4,42.0,40.9,22.900000000000002,23.200000000000003,22.6,30.79058297596848
mean,38.775,36.476000000000006,52.37399999999999,17.936,16.179000000000002,23.866,23.702825556776105
