,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
accounting.n,56.10000000000001,83.39999999999999,42.3,6.0,12.4,3.9,18.34666182170479
television.n,58.3,95.89999999999999,41.8,0.5,2.6,0.3,5.399073994677235
campaign.n,56.00000000000001,98.3,39.1,0.8999999999999999,11.600000000000001,0.5,7.0992957397195395
cheat.v,55.300000000000004,48.1,65.0,17.599999999999998,15.2,20.9,31.197435792064706
assemble.v,64.5,93.89999999999999,49.1,3.9,12.5,2.3,15.860327865463564
root.v,63.0,92.10000000000001,47.9,28.1,55.800000000000004,18.7,42.07493315502712
reveal.v,64.5,98.4,48.0,1.4000000000000001,12.2,0.7000000000000001,9.50263121456368
haunt.v,60.5,55.7,66.10000000000001,38.7,30.599999999999998,52.7,48.3874983854301
operate.v,69.69999999999999,97.0,54.300000000000004,1.0,4.1000000000000005,0.6,8.348652585896719
frame.v,45.800000000000004,97.89999999999999,29.9,18.2,64.60000000000001,10.6,28.871439174381315
assert.v,55.60000000000001,92.9,39.6,8.0,21.9,4.9,21.090282122342508
introduce.v,73.4,92.30000000000001,61.0,2.5,6.5,1.5,13.546217184144066
swear.v,45.2,95.89999999999999,29.599999999999998,10.4,45.300000000000004,5.8999999999999995,21.681328372588244
bow.v,35.6,30.4,42.9,53.5,47.4,61.4,43.64172315571419
figure.v,53.6,97.0,37.1,1.7999999999999998,15.7,1.0,9.82242332624694
analyze.v,85.8,85.8,85.8,2.0,2.0,2.0,13.099618315050252
expose.v,62.9,87.7,49.1,0.1,0.2,0.1,2.5079872407968904
conclude.v,46.5,97.1,30.599999999999998,2.3,20.7,1.2,10.341663309158735
appeal.v,46.7,93.10000000000001,31.2,2.3,10.100000000000001,1.3,10.363879582472965
owe.v,45.9,82.8,31.8,14.299999999999999,32.2,9.2,25.61971896801368
mount.v,34.300000000000004,97.1,20.9,10.4,55.400000000000006,5.7,18.88703258852486
regain.v,33.1,21.3,74.2,25.900000000000002,16.6,58.5,29.279515023305972
relax.v,59.5,97.2,42.9,4.5,24.0,2.5,16.36306817195357
cultivate.v,47.099999999999994,52.2,42.9,13.200000000000001,17.599999999999998,10.5,24.93431370621618
violate.v,91.10000000000001,87.7,94.69999999999999,0.8999999999999999,0.7000000000000001,1.4000000000000001,9.054832963671942
commit.v,50.8,48.199999999999996,53.7,20.0,18.7,21.4,31.874754901018456
pour.v,46.400000000000006,74.3,33.800000000000004,24.099999999999998,41.6,16.900000000000002,33.44009569364298
deny.v,79.10000000000001,95.8,67.4,1.3,4.3999999999999995,0.7000000000000001,10.14051280754578
lay.v,49.6,96.3,33.4,8.799999999999999,44.800000000000004,4.9,20.89210377152095
shave.v,81.69999999999999,96.1,71.1,30.599999999999998,45.800000000000004,23.0,50.0001999996
weigh.v,49.4,41.099999999999994,61.7,56.89999999999999,50.7,64.7,53.017544266025745
apply.v,43.2,95.39999999999999,27.900000000000002,2.1999999999999997,18.0,1.2,9.748846085563152
level.v,51.5,86.4,36.7,33.0,62.9,22.400000000000002,41.22499241964758
presume.v,42.5,29.299999999999997,77.10000000000001,18.8,12.6,36.6,28.26658805020514
wait.v,98.2,99.4,97.1,0.1,0.2,0.1,3.1336879231984796
stick.v,46.0,98.1,30.0,2.8000000000000003,27.3,1.5,11.349008767288886
separate.v,91.7,99.9,84.7,37.8,100.0,23.3,58.874952229279984
reap.v,100.0,100.0,100.0,100.0,100.0,100.0,100.0
signal.v,62.8,88.9,48.6,8.7,18.099999999999998,5.7,23.374344910606585
swim.v,18.6,10.5,82.19999999999999,4.7,2.5,33.5,9.349866309204641
slow.v,75.8,65.8,89.4,3.3000000000000003,2.4,5.1,15.815814869933197
question.v,65.7,97.7,49.4,2.3,13.3,1.2,12.292680749128726
happen.v,91.0,99.5,83.89999999999999,3.1,16.6,1.7000000000000002,16.79583281650541
insist.v,65.8,96.8,49.9,0.0,0.1,0.0,0.0
observe.v,48.199999999999996,97.6,32.0,2.1999999999999997,21.3,1.2,10.2975725294848
lie.v,85.8,98.7,75.9,1.6,7.6,0.8999999999999999,11.716654812701448
deploy.v,59.3,98.6,42.4,22.6,65.10000000000001,13.700000000000001,36.608468965527635
accommodate.v,45.5,45.5,45.5,38.6,38.6,38.6,41.90823308134095
sniff.v,44.0,34.4,61.1,58.3,51.4,67.30000000000001,50.64780350617389
straighten.v,49.3,90.9,33.800000000000004,6.0,19.2,3.5000000000000004,17.198837169994952
pursue.v,88.5,96.89999999999999,81.5,0.8,2.0,0.5,8.414273587185052
defend.v,72.8,98.8,57.599999999999994,4.0,21.8,2.1999999999999997,17.064583206161235
divide.v,49.3,81.2,35.4,12.9,31.1,8.1,25.218445630133512
mean,55.68700000000002,81.35199999999999,48.553000000000004,12.485999999999999,24.677999999999997,12.954999999999998,20.649188014650246
