,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
assert.v,31.900000000000002,29.2,35.0,2.6,2.5,2.8000000000000003,9.10714005602198
introduce.v,59.599999999999994,53.800000000000004,67.0,14.499999999999998,13.700000000000001,15.4,29.39727878562912
swear.v,20.4,15.1,31.4,30.599999999999998,26.0,37.0,24.984795376388416
bow.v,22.2,14.499999999999998,47.599999999999994,47.8,38.9,62.0,32.57545087945829
figure.v,44.6,54.2,37.9,4.7,6.4,3.8,14.47825956391168
analyze.v,26.900000000000002,15.9,86.2,8.200000000000001,4.7,32.300000000000004,14.85193590075045
expose.v,40.5,29.099999999999998,66.4,18.0,13.100000000000001,28.799999999999997,27.0
conclude.v,44.1,58.199999999999996,35.5,8.4,11.799999999999999,6.5,19.24681791881453
appeal.v,22.8,16.8,35.5,16.900000000000002,13.5,22.6,19.62956953170395
owe.v,18.8,12.7,35.699999999999996,27.700000000000003,21.099999999999998,40.300000000000004,22.820166519988415
mount.v,25.900000000000002,44.3,18.3,7.7,12.3,5.6000000000000005,14.12196870128241
regain.v,62.4,59.3,66.0,9.5,8.799999999999999,10.299999999999999,24.34748446965312
relax.v,21.2,13.5,49.3,19.7,14.2,31.8,20.43624231604235
cultivate.v,45.1,43.5,46.9,4.9,5.6000000000000005,4.3,14.865732407116711
violate.v,22.6,12.8,94.89999999999999,3.1,1.6,28.1,8.37018518313663
commit.v,60.6,59.099999999999994,62.1,7.6,8.1,7.1,21.460661685977904
pour.v,16.400000000000002,11.600000000000001,28.299999999999997,11.600000000000001,9.2,15.6,13.792751719653335
deny.v,24.5,15.0,67.30000000000001,7.1,4.5,16.1,13.18901057699174
lay.v,39.300000000000004,50.5,32.1,3.2,4.5,2.5,11.21427661510095
shave.v,73.6,71.2,76.0,19.7,19.0,20.4,38.077815063367275
weigh.v,33.300000000000004,23.400000000000002,58.099999999999994,53.5,45.2,65.7,42.208411483968455
apply.v,41.6,75.6,28.7,5.8999999999999995,12.2,3.9,15.666524822052912
level.v,44.0,55.900000000000006,36.3,22.5,30.599999999999998,17.8,31.464265445104548
presume.v,22.400000000000002,13.0,80.0,32.2,19.2,100.0,26.85665653055123
wait.v,66.3,50.3,97.2,0.2,0.1,0.8,3.641428291206625
stick.v,40.5,59.5,30.7,3.3000000000000003,5.1,2.5,11.560709320798617
separate.v,51.7,37.2,84.7,8.0,5.6000000000000005,14.2,20.33715811021786
reap.v,64.0,47.099999999999994,100.0,40.699999999999996,25.5,100.0,51.03724130475705
signal.v,22.5,14.2,54.7,16.3,11.0,31.3,19.150718002205558
swim.v,23.9,13.600000000000001,96.0,8.5,4.6,55.7,14.25306984477379
slow.v,65.2,51.7,88.2,3.9,2.7,7.1,15.946159412222118
question.v,42.3,35.8,51.7,4.6,3.5999999999999996,6.1,13.949193525075204
happen.v,62.6,50.3,82.89999999999999,5.0,3.5999999999999996,7.8,17.69180601295413
insist.v,41.6,35.099999999999994,51.2,2.5,2.1,3.2,10.198039027185569
observe.v,38.0,48.699999999999996,31.2,1.2,1.6,0.8999999999999999,6.752777206453653
lie.v,46.1,33.300000000000004,75.2,3.1,2.1999999999999997,5.2,11.95449706177554
deploy.v,45.7,39.2,54.7,27.500000000000004,24.099999999999998,32.1,35.45066995135635
accommodate.v,50.0,63.6,41.199999999999996,27.200000000000003,35.199999999999996,22.1,36.878177829171555
sniff.v,44.4,56.2,36.7,27.3,37.1,21.7,34.81551378336962
straighten.v,16.3,11.0,31.5,22.2,17.4,30.9,19.022618116337195
pursue.v,61.3,49.1,81.5,0.2,0.2,0.3,3.5014282800023193
defend.v,53.800000000000004,51.800000000000004,56.10000000000001,0.8999999999999999,0.8999999999999999,1.0,6.958448102845922
divide.v,49.3,81.2,35.4,12.9,31.1,8.1,25.218445630133512
mean,36.04900000000001,34.318,49.903999999999996,15.526000000000003,13.828,22.057,19.904508024979883
