,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
cell.n,58.4,58.199999999999996,58.599999999999994,26.700000000000003,33.5,22.1,39.4877196100256
officer.n,66.2,74.4,59.599999999999994,47.5,58.099999999999994,40.1,56.07584150059632
market.n,49.3,53.0,46.2,1.7000000000000002,2.1,1.5,9.154780172128657
promotion.n,64.5,75.2,56.49999999999999,43.8,52.1,37.8,53.15166977621681
accounting.n,23.200000000000003,15.0,50.9,35.8,26.8,53.800000000000004,28.81943788487208
television.n,47.699999999999996,52.5,43.8,3.5000000000000004,4.1000000000000005,3.0,12.920913280414819
campaign.n,48.1,56.8,41.8,6.2,8.1,5.1,17.269047454911924
cheat.v,55.300000000000004,48.1,65.0,17.599999999999998,15.2,20.9,31.197435792064706
assemble.v,47.699999999999996,47.3,48.1,0.0,0.0,0.0,0.0
root.v,45.0,54.0,38.6,9.700000000000001,13.3,7.6,20.89258241577618
reveal.v,49.9,51.0,48.8,3.1,3.3000000000000003,2.9000000000000004,12.437443467208203
haunt.v,33.7,22.900000000000002,64.0,31.4,22.0,55.1,32.529678756483285
operate.v,55.1,53.0,57.3,5.0,4.9,5.2,16.59819267269783
frame.v,17.4,12.8,27.3,44.6,36.1,58.3,27.857494503275056
assert.v,43.8,41.5,46.300000000000004,14.299999999999999,13.900000000000002,14.799999999999999,25.02678565057846
introduce.v,65.3,59.4,72.5,18.5,17.599999999999998,19.5,34.75701368069472
swear.v,39.2,66.8,27.800000000000004,9.3,17.599999999999998,6.3,19.0934543757802
bow.v,56.39999999999999,76.8,44.5,37.5,55.60000000000001,28.299999999999997,45.98912915026767
figure.v,50.9,59.199999999999996,44.6,13.900000000000002,18.2,11.3,26.599060133771648
analyze.v,62.1,48.9,85.1,8.3,5.7,15.4,22.70308349101505
expose.v,56.2,63.1,50.7,3.8,4.2,3.5000000000000004,14.613692209705253
conclude.v,51.4,68.10000000000001,41.199999999999996,18.6,26.3,14.399999999999999,30.919896506941935
appeal.v,44.4,61.0,34.8,10.5,14.799999999999999,8.1,21.5916650585359
owe.v,45.300000000000004,62.4,35.5,19.3,26.6,15.1,29.568395289565515
mount.v,27.900000000000002,50.0,19.3,9.700000000000001,16.1,6.9,16.450835845026237
regain.v,25.2,14.799999999999999,84.2,31.1,19.1,82.89999999999999,27.99499955349169
relax.v,45.4,49.0,42.3,2.1999999999999997,2.6,1.9,9.993998198919188
cultivate.v,48.3,50.7,46.1,9.8,12.4,8.200000000000001,21.756378375088076
violate.v,28.499999999999996,16.7,96.5,5.2,2.8000000000000003,44.1,12.17374223482656
commit.v,54.300000000000004,53.400000000000006,55.300000000000004,21.8,23.5,20.3,34.405522812478814
pour.v,61.199999999999996,78.10000000000001,50.3,41.099999999999994,55.1,32.800000000000004,50.15296601398565
deny.v,58.199999999999996,50.4,69.0,4.7,4.2,5.4,16.539044712437292
lay.v,28.9,20.599999999999998,48.3,29.099999999999998,23.799999999999997,37.5,28.999827585694366
shave.v,19.400000000000002,11.200000000000001,71.89999999999999,22.2,13.900000000000002,54.400000000000006,20.752831132161223
weigh.v,38.9,35.099999999999994,43.8,44.3,41.9,47.0,41.51228733760644
apply.v,39.300000000000004,62.5,28.7,2.7,4.3999999999999995,1.9,10.300970828033638
level.v,27.6,20.3,42.9,47.8,38.9,62.0,36.32189422373233
presume.v,45.7,31.5,82.89999999999999,22.6,15.2,44.2,32.13751701672051
wait.v,67.4,51.5,97.5,1.2,0.7000000000000001,6.1,8.993330862366847
stick.v,41.099999999999994,56.00000000000001,32.4,5.8999999999999995,8.4,4.5,15.572090418437723
separate.v,25.8,15.299999999999999,82.0,13.100000000000001,8.0,36.5,18.3842323745105
reap.v,19.0,10.7,81.2,19.5,10.8,100.0,19.248376554920156
signal.v,23.7,15.2,53.0,16.6,11.200000000000001,31.900000000000002,19.834817871611527
swim.v,19.400000000000002,10.8,95.0,7.9,4.2,55.7,12.379822292747178
slow.v,63.800000000000004,50.2,87.5,3.1,2.1,5.7,14.063427747174586
question.v,31.1,22.6,50.1,5.1,3.6999999999999997,8.1,12.594046212397348
happen.v,65.60000000000001,54.0,83.5,0.4,0.3,0.5,5.122499389946279
insist.v,57.099999999999994,60.4,54.1,10.8,11.3,10.299999999999999,24.833042503889853
observe.v,39.300000000000004,50.6,32.1,2.7,3.6999999999999997,2.1,10.300970828033638
lie.v,46.2,33.5,74.9,5.3,3.8,8.9,15.648003067484362
deploy.v,14.6,9.5,31.8,29.7,21.7,47.199999999999996,20.82354436689393
accommodate.v,19.400000000000002,13.600000000000001,33.300000000000004,51.300000000000004,39.5,72.8,31.547107632871832
sniff.v,34.0,25.0,53.300000000000004,56.10000000000001,47.4,68.7,43.67379076746144
straighten.v,42.5,56.00000000000001,34.2,8.9,12.6,6.9,19.448650338776723
pursue.v,50.9,36.199999999999996,85.8,10.299999999999999,6.7,22.2,22.896943027399967
defend.v,30.3,20.7,56.00000000000001,1.0999999999999999,0.8,2.0,5.773214009544423
divide.v,49.3,81.2,35.4,12.9,31.1,8.1,25.218445630133512
mean,41.043,41.788000000000004,50.799,17.416,17.237999999999996,22.842,23.528926202280132
