,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
community.n,38.9,51.4,31.2,0.8,1.2,0.6,5.578530272392541
house.n,54.7,52.400000000000006,57.099999999999994,4.7,5.6000000000000005,4.1000000000000005,16.034026319050373
shape.n,31.1,23.200000000000003,47.3,37.5,31.1,47.0,34.15040263305837
access.n,35.199999999999996,32.9,37.9,20.5,19.6,21.3,26.862613424609304
field.n,34.4,32.800000000000004,36.0,9.3,9.6,9.0,17.886307612249098
edge.n,25.7,20.8,33.800000000000004,37.4,33.800000000000004,41.8,31.00290308987208
cell.n,26.3,17.2,56.3,24.8,19.1,35.3,25.53898979991182
officer.n,60.699999999999996,68.7,54.300000000000004,37.4,46.0,31.4,47.64640595050166
market.n,49.0,51.0,47.099999999999994,1.5,1.7999999999999998,1.3,8.573214099741124
promotion.n,46.300000000000004,56.2,39.300000000000004,26.3,32.0,22.2,34.89541517162391
accounting.n,30.0,20.7,54.1,31.900000000000002,25.0,44.1,30.935416596516042
television.n,46.2,50.8,42.4,1.2,1.5,1.0999999999999999,7.445804187594514
campaign.n,44.1,50.4,39.2,2.0,2.6,1.7000000000000002,9.391485505499118
cheat.v,55.300000000000004,48.1,65.0,17.599999999999998,15.2,20.9,31.197435792064706
assemble.v,52.400000000000006,52.1,52.800000000000004,6.2,6.2,6.2,18.024427868867296
root.v,23.1,14.299999999999999,60.0,45.4,35.0,64.8,32.38425543377522
reveal.v,48.5,49.4,47.699999999999996,0.1,0.1,0.1,2.202271554554524
haunt.v,16.900000000000002,10.0,53.800000000000004,32.9,21.5,70.1,23.57986429138217
operate.v,52.800000000000004,51.6,54.2,2.3,2.3,2.4,11.01998185116473
frame.v,43.5,78.7,30.099999999999998,12.3,23.9,8.3,23.131147831441485
assert.v,38.0,34.4,42.4,18.099999999999998,16.400000000000002,20.0,26.225941355840785
introduce.v,61.199999999999996,55.2,68.60000000000001,16.0,15.2,16.900000000000002,31.292171544972714
swear.v,20.7,15.8,30.099999999999998,33.6,28.499999999999996,40.9,26.37271317100309
bow.v,22.900000000000002,15.9,40.699999999999996,42.0,35.199999999999996,52.0,31.012900541548834
figure.v,46.300000000000004,56.8,39.1,6.800000000000001,9.2,5.4,17.743731287415287
analyze.v,64.0,50.0,88.9,12.5,8.5,23.3,28.284271247461902
expose.v,26.8,18.0,52.400000000000006,9.1,6.4,15.8,15.616657773031974
conclude.v,43.3,49.3,38.6,12.4,14.000000000000002,11.200000000000001,23.171534260812336
appeal.v,35.4,33.4,37.6,16.7,15.7,17.7,24.314193385757218
owe.v,50.3,63.7,41.5,27.3,35.199999999999996,22.3,37.056578363362156
mount.v,26.1,45.7,18.3,7.1,11.600000000000001,5.1,13.612861565446114
regain.v,57.099999999999994,50.0,66.7,13.900000000000002,11.899999999999999,16.8,28.17250432602682
relax.v,49.1,53.0,45.800000000000004,7.7,9.1,6.7,19.444022217637997
cultivate.v,48.3,50.7,46.1,9.8,12.4,8.200000000000001,21.756378375088076
violate.v,30.8,18.3,95.7,3.5999999999999996,1.9,30.099999999999998,10.529957264870546
commit.v,53.1,50.0,56.49999999999999,4.5,4.7,4.3999999999999995,15.458007633585902
pour.v,44.4,57.3,36.199999999999996,11.200000000000001,15.2,8.9,22.299775783626167
deny.v,27.200000000000003,17.0,68.60000000000001,4.3999999999999995,2.8000000000000003,9.9,10.939835464941874
lay.v,45.2,57.099999999999994,37.4,13.100000000000001,18.3,10.100000000000001,24.33351598104968
shave.v,21.5,12.7,70.3,20.8,13.200000000000001,48.9,21.147103820618085
weigh.v,35.3,28.1,47.4,50.0,44.2,57.699999999999996,42.01190307520001
apply.v,37.1,53.2,28.499999999999996,1.9,2.8000000000000003,1.4000000000000001,8.395832299420945
level.v,30.0,25.4,36.6,33.900000000000006,31.6,36.6,31.890437438203953
presume.v,42.5,29.299999999999997,77.10000000000001,18.8,12.6,36.6,28.26658805020514
wait.v,66.10000000000001,50.1,97.1,0.0,0.0,0.1,0.0
stick.v,39.6,52.7,31.6,4.3,6.0,3.3000000000000003,13.049137902558927
separate.v,48.5,35.199999999999996,78.0,11.3,7.9,19.8,23.410467744152403
reap.v,62.8,49.6,85.7,6.1,4.1000000000000005,11.899999999999999,19.572429588581997
signal.v,18.0,11.4,42.9,10.0,6.7,19.5,13.416407864998739
swim.v,22.8,13.100000000000001,88.5,6.0,3.3000000000000003,42.0,11.696153213770756
slow.v,70.0,57.99999999999999,88.1,1.5,1.0999999999999999,2.5,10.246950765959598
question.v,53.800000000000004,56.8,51.0,4.3,4.3999999999999995,4.1000000000000005,15.209865219652672
happen.v,64.5,51.9,85.1,3.8,2.8000000000000003,5.8999999999999995,15.655669899432601
insist.v,52.7,46.1,61.7,13.600000000000001,11.4,16.900000000000002,26.77162677164016
observe.v,40.6,51.800000000000004,33.300000000000004,4.2,5.8999999999999995,3.3000000000000003,13.058330674324342
lie.v,50.1,36.6,79.10000000000001,5.8999999999999995,4.2,9.8,17.192731022150028
deploy.v,25.0,16.2,54.50000000000001,39.800000000000004,29.4,61.5,31.54362059117501
accommodate.v,59.599999999999994,63.6,56.00000000000001,55.50000000000001,56.99999999999999,54.1,57.513476681556995
sniff.v,41.0,53.1,33.300000000000004,23.200000000000003,32.0,18.2,30.84153044192198
straighten.v,49.3,62.7,40.699999999999996,20.0,27.400000000000002,15.7,31.400636936215164
pursue.v,61.3,49.1,81.39999999999999,0.1,0.1,0.2,2.4758836806279896
defend.v,57.099999999999994,57.49999999999999,56.599999999999994,0.0,0.0,0.0,0.0
divide.v,48.4,73.9,35.9,14.299999999999999,27.3,9.700000000000001,26.308173634823074
mean,37.952000000000005,36.034,50.21799999999999,16.627,15.129999999999997,21.855999999999995,21.45230937312062
