,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
bow.v,37.5,30.4,48.8,59.099999999999994,49.8,72.5,47.077064479425644
figure.v,53.6,97.0,37.1,1.7999999999999998,15.7,1.0,9.82242332624694
analyze.v,89.2,92.60000000000001,86.0,1.3,1.7000000000000002,1.0,10.768472500777444
expose.v,62.9,87.7,49.1,0.1,0.2,0.1,2.5079872407968904
conclude.v,46.5,97.1,30.599999999999998,2.3,20.7,1.2,10.341663309158735
appeal.v,47.3,96.8,31.3,3.3000000000000003,24.099999999999998,1.7999999999999998,12.493598360760602
owe.v,45.9,82.8,31.8,14.299999999999999,32.2,9.2,25.61971896801368
mount.v,34.300000000000004,97.1,20.9,10.4,55.400000000000006,5.7,18.88703258852486
regain.v,76.7,87.0,68.60000000000001,3.1,4.9,2.3,15.419792475905764
relax.v,59.699999999999996,94.8,43.6,8.6,28.599999999999998,5.0,22.658773135366353
cultivate.v,47.099999999999994,52.2,42.9,13.200000000000001,17.599999999999998,10.5,24.93431370621618
violate.v,97.39999999999999,97.39999999999999,97.39999999999999,27.900000000000002,27.900000000000002,27.900000000000002,52.12926241565288
commit.v,70.0,96.0,55.1,1.3,6.6000000000000005,0.7000000000000001,9.539392014169456
pour.v,49.7,100.0,33.1,15.6,100.0,8.5,27.84456859066055
deny.v,79.10000000000001,95.8,67.4,1.3,4.3999999999999995,0.7000000000000001,10.14051280754578
lay.v,49.0,98.0,32.7,1.7999999999999998,21.0,1.0,9.391485505499116
shave.v,73.5,90.7,61.8,2.9000000000000004,6.3,1.9,14.599657530229948
weigh.v,57.9,55.400000000000006,60.699999999999996,59.3,58.199999999999996,60.5,58.59581896347213
apply.v,44.5,98.3,28.799999999999997,4.5,37.2,2.4,14.150971698084906
level.v,44.4,74.6,31.7,6.6000000000000005,12.5,4.5,17.118411141224527
presume.v,45.7,31.5,82.89999999999999,22.6,15.2,44.2,32.13751701672051
wait.v,98.2,99.4,97.1,0.1,0.2,0.1,3.1336879231984796
stick.v,46.0,98.1,30.0,2.8000000000000003,27.3,1.5,11.349008767288886
separate.v,85.7,91.3,80.7,1.4000000000000001,2.5,1.0,10.953538241134689
reap.v,100.0,100.0,100.0,100.0,100.0,100.0,100.0
signal.v,63.9,94.1,48.4,4.7,14.899999999999999,2.8000000000000003,17.330031736843416
swim.v,21.099999999999998,11.899999999999999,89.4,6.1,3.3000000000000003,42.0,11.345042970390194
slow.v,80.4,70.7,93.10000000000001,13.3,9.9,20.0,32.700458712378946
question.v,65.7,97.7,49.4,2.3,13.3,1.2,12.292680749128726
happen.v,91.0,99.5,83.89999999999999,3.1,16.6,1.7000000000000002,16.79583281650541
insist.v,65.8,96.8,49.9,0.0,0.1,0.0,0.0
observe.v,48.199999999999996,97.6,32.0,2.1999999999999997,21.3,1.2,10.2975725294848
lie.v,85.8,98.7,75.9,1.6,7.6,0.8999999999999999,11.716654812701448
deploy.v,59.3,98.6,42.4,22.6,65.10000000000001,13.700000000000001,36.608468965527635
accommodate.v,50.0,63.6,41.199999999999996,27.200000000000003,35.199999999999996,22.1,36.878177829171555
sniff.v,43.6,68.8,31.900000000000002,26.5,44.6,18.9,33.991175325369376
straighten.v,50.9,98.1,34.4,8.9,45.2,4.9,21.284031572989175
pursue.v,88.5,96.89999999999999,81.5,0.8,2.0,0.5,8.414273587185052
defend.v,71.8,96.1,57.3,0.5,1.7000000000000002,0.3,5.991660871578097
divide.v,49.3,81.2,35.4,12.9,31.1,8.1,25.218445630133512
mean,56.095,83.12100000000001,47.641999999999996,10.841000000000001,22.919999999999995,11.255999999999998,19.1910074528349
