,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
screen.n,46.300000000000004,65.5,35.8,15.8,24.4,11.700000000000001,27.04699613635496
commission.n,48.8,50.6,47.199999999999996,4.7,5.5,4.1000000000000005,15.14463601411404
display.n,22.900000000000002,16.6,36.9,23.200000000000003,19.0,30.0,23.049511925418294
office.n,21.8,15.0,40.0,5.0,3.9,6.800000000000001,10.44030650891055
dealer.n,17.599999999999998,11.1,43.2,11.600000000000001,8.3,19.0,14.2884568795934
community.n,38.2,50.7,30.7,2.5,3.5000000000000004,1.9,9.772410142846033
house.n,43.6,35.5,56.39999999999999,7.1,6.7,7.5,17.59431726438966
shape.n,37.5,39.900000000000006,35.4,21.9,24.2,20.0,28.6574597618142
access.n,17.299999999999997,12.4,28.7,17.1,13.700000000000001,22.8,17.199709299868996
field.n,28.499999999999996,23.0,37.5,11.600000000000001,10.7,12.7,18.18240908130713
edge.n,33.5,54.7,24.2,20.1,32.2,14.6,25.948988419589693
cell.n,34.300000000000004,23.599999999999998,63.0,21.6,17.1,29.4,27.219110933313015
officer.n,68.0,75.7,61.6,39.4,47.9,33.4,51.760989171382725
market.n,48.8,51.2,46.7,1.6,1.9,1.4000000000000001,8.836288813749809
promotion.n,21.099999999999998,14.000000000000002,42.5,33.800000000000004,26.1,47.8,26.70543015942638
accounting.n,30.5,21.8,51.2,28.7,22.400000000000002,39.900000000000006,29.586314403791494
television.n,45.4,49.6,41.9,0.8999999999999999,1.0999999999999999,0.8,6.3921827257987545
campaign.n,43.7,49.5,39.1,0.5,0.7000000000000001,0.4,4.674398357008098
cheat.v,38.1,24.7,83.3,34.8,22.7,75.3,36.412635169677024
assemble.v,20.7,13.0,50.6,12.5,8.4,24.9,16.08570794214541
root.v,56.89999999999999,65.10000000000001,50.6,26.5,34.8,21.3,38.8310442816054
reveal.v,48.5,49.3,47.699999999999996,1.6,1.7000000000000002,1.6,8.809086218218097
haunt.v,25.0,15.7,61.1,32.5,21.9,62.3,28.50438562747845
operate.v,43.1,34.699999999999996,56.89999999999999,4.3999999999999995,3.5000000000000004,5.8999999999999995,13.770983988081607
frame.v,36.5,57.4,26.700000000000003,2.6,4.1000000000000005,1.9,9.741663102366044
assert.v,47.199999999999996,55.7,41.0,11.3,14.099999999999998,9.4,23.094588110637524
introduce.v,66.10000000000001,60.8,72.5,18.9,18.099999999999998,19.6,35.34529671681934
swear.v,31.8,25.3,42.5,41.6,36.0,49.3,36.371417349341776
bow.v,26.200000000000003,20.3,36.8,37.4,33.0,43.1,31.303034996626128
figure.v,35.099999999999994,27.6,48.3,22.0,18.9,26.200000000000003,27.788486824582584
analyze.v,62.8,48.9,87.8,11.200000000000001,7.6,21.099999999999998,26.52093512680124
expose.v,53.7,58.599999999999994,49.5,1.7000000000000002,1.9,1.6,9.554580053565935
conclude.v,50.3,66.7,40.400000000000006,17.4,24.6,13.5,29.584117360502745
appeal.v,22.3,15.299999999999999,40.699999999999996,21.9,17.0,30.7,22.099095004094625
owe.v,40.8,51.6,33.800000000000004,7.7,9.9,6.3,17.72455923288362
mount.v,40.699999999999996,52.900000000000006,33.0,33.900000000000006,40.9,28.9,37.14471698640333
regain.v,59.199999999999996,53.7,65.9,11.600000000000001,10.2,13.4,26.20534296665472
relax.v,37.8,33.800000000000004,42.9,5.5,5.1,5.8999999999999995,14.418737808837498
cultivate.v,47.099999999999994,52.2,42.9,13.200000000000001,17.599999999999998,10.5,24.93431370621618
violate.v,28.000000000000004,16.5,93.4,2.0,1.0999999999999999,17.2,7.4833147735478835
commit.v,52.7,51.4,54.1,10.2,10.9,9.6,23.184908884875956
pour.v,47.4,61.199999999999996,38.6,14.299999999999999,19.3,11.3,26.034976473966708
deny.v,24.9,15.1,70.8,5.2,3.3000000000000003,12.3,11.37892789325954
lay.v,39.4,42.6,36.6,14.899999999999999,16.6,13.5,24.229321080046795
shave.v,20.1,12.2,56.8,15.9,10.2,36.4,17.8770802985275
weigh.v,32.300000000000004,22.900000000000002,54.6,51.5,43.7,62.9,40.78541405944042
apply.v,35.9,49.4,28.199999999999996,1.2,1.7000000000000002,0.8999999999999999,6.563535632568776
level.v,37.6,47.5,31.1,11.200000000000001,15.2,8.9,20.521208541409056
presume.v,42.5,29.299999999999997,77.10000000000001,18.8,12.6,36.6,28.26658805020514
wait.v,66.2,50.1,97.2,0.1,0.1,0.7000000000000001,2.5729360660537215
stick.v,37.8,50.2,30.3,2.1,2.9000000000000004,1.6,8.909545442950499
separate.v,26.8,16.2,78.5,9.4,5.7,26.0,15.871987903221196
reap.v,68.10000000000001,53.7,92.9,14.799999999999999,10.0,28.9,31.747125854161983
signal.v,23.7,14.499999999999998,63.6,21.4,14.399999999999999,42.1,22.52065718401663
swim.v,65.10000000000001,49.7,94.1,7.3999999999999995,4.6,20.200000000000003,21.94857626362129
slow.v,63.5,50.2,86.5,0.2,0.1,0.3,3.5637059362410923
question.v,49.4,49.5,49.3,0.7000000000000001,0.7000000000000001,0.7000000000000001,5.880476171195663
happen.v,64.60000000000001,52.300000000000004,84.6,2.0,1.4000000000000001,3.0,11.366617790706258
insist.v,52.0,54.50000000000001,49.7,0.2,0.2,0.2,3.22490309931942
observe.v,40.699999999999996,52.300000000000004,33.300000000000004,4.2,5.800000000000001,3.2,13.07440247200613
lie.v,48.3,35.5,75.6,2.1999999999999997,1.6,3.6999999999999997,10.30824912388132
deploy.v,57.699999999999996,60.8,54.900000000000006,34.599999999999994,36.4,33.0,44.68131600568631
accommodate.v,13.3,9.1,25.0,51.4,38.6,77.2,26.146127820386713
sniff.v,13.3,9.4,23.1,40.400000000000006,33.0,52.1,23.180163933846544
straighten.v,47.5,60.3,39.1,15.7,21.5,12.4,27.308423608842748
pursue.v,54.2,39.1,88.3,11.600000000000001,7.6,24.4,25.074289621044105
defend.v,41.6,32.7,57.199999999999996,1.3,1.0,1.7999999999999998,7.353910524340095
divide.v,24.8,18.2,39.0,22.2,18.4,28.000000000000004,23.46401500169994
mean,38.933,37.967,49.39,14.598999999999998,13.585,19.03,20.28678990693042
