,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
promotion.n,69.1,63.6,75.5,60.699999999999996,54.6,68.4,64.7639560249372
accounting.n,58.5,95.3,42.199999999999996,7.1,28.9,4.1000000000000005,20.38013738913455
television.n,59.0,98.8,42.0,1.0999999999999999,14.7,0.6,8.056053624449131
campaign.n,43.8,45.300000000000004,42.4,11.799999999999999,11.3,12.2,22.73411533356862
cheat.v,40.0,29.599999999999998,61.5,21.2,14.7,38.1,29.120439557122072
assemble.v,64.5,93.89999999999999,49.1,3.9,12.5,2.3,15.860327865463564
root.v,63.0,92.10000000000001,47.9,28.1,55.800000000000004,18.7,42.07493315502712
reveal.v,61.7,86.4,47.9,1.0999999999999999,2.1999999999999997,0.7000000000000001,8.238325072488946
haunt.v,70.5,88.6,58.5,27.200000000000003,38.0,21.2,43.790409909020035
operate.v,64.7,78.5,55.00000000000001,3.3000000000000003,4.1000000000000005,2.8000000000000003,14.611981385151024
frame.v,42.4,83.0,28.499999999999996,13.200000000000001,31.2,8.3,23.657556932193994
assert.v,34.9,30.7,40.6,23.799999999999997,19.7,30.0,28.82047883016519
introduce.v,33.800000000000004,23.9,57.4,10.6,7.3,19.400000000000002,18.928285712129348
swear.v,38.7,67.80000000000001,27.1,7.8,15.6,5.2,17.374118682684312
bow.v,48.6,98.6,32.2,25.1,100.0,14.399999999999999,34.92649424147806
figure.v,53.6,97.0,37.1,1.7999999999999998,15.7,1.0,9.82242332624694
analyze.v,53.800000000000004,39.800000000000004,83.3,7.3,4.6,17.2,19.817668884104407
expose.v,58.9,70.5,50.6,4.2,5.1,3.5999999999999996,15.728318409798296
conclude.v,46.5,97.1,30.599999999999998,2.3,20.7,1.2,10.341663309158735
appeal.v,46.800000000000004,80.5,32.9,11.899999999999999,23.599999999999998,8.0,23.599152527156562
owe.v,44.7,73.2,32.1,21.0,32.9,15.4,30.638211436048287
mount.v,36.7,97.1,22.6,21.5,73.2,12.6,28.09003381984436
regain.v,61.5,48.1,85.2,31.6,23.400000000000002,48.699999999999996,44.08401070683111
relax.v,60.199999999999996,88.2,45.6,6.7,13.200000000000001,4.5,20.08332641770282
cultivate.v,18.8,13.0,33.300000000000004,21.0,16.5,28.799999999999997,19.86957473123167
violate.v,52.0,35.4,98.5,8.3,4.6,46.300000000000004,20.774984957876626
commit.v,54.800000000000004,53.400000000000006,56.2,23.0,24.6,21.5,35.50211261319529
pour.v,48.0,96.7,31.900000000000002,4.3999999999999995,28.1,2.4,14.53272169966796
deny.v,79.10000000000001,95.8,67.4,1.3,4.3999999999999995,0.7000000000000001,10.14051280754578
lay.v,48.9,96.3,32.800000000000004,3.5999999999999996,24.2,1.9,13.268006632497586
shave.v,79.10000000000001,97.6,66.4,16.8,36.199999999999996,10.9,36.4538063856163
weigh.v,39.6,62.8,28.9,13.600000000000001,21.2,10.0,23.20689552697646
apply.v,43.2,88.5,28.599999999999998,3.6999999999999997,11.899999999999999,2.1999999999999997,12.642784503423286
level.v,50.8,84.7,36.199999999999996,34.2,56.3,24.6,41.68165063910018
presume.v,63.1,51.1,82.5,21.7,16.8,30.5,37.00364846876589
wait.v,98.2,99.4,97.1,0.1,0.2,0.1,3.1336879231984796
stick.v,46.0,98.1,30.0,2.8000000000000003,27.3,1.5,11.349008767288886
separate.v,91.7,99.9,84.7,37.8,100.0,23.3,58.874952229279984
reap.v,18.0,9.9,100.0,19.8,11.0,100.0,18.87855926706273
signal.v,63.9,94.1,48.4,4.7,14.899999999999999,2.8000000000000003,17.330031736843416
swim.v,33.4,20.7,85.9,3.9,2.1,22.3,11.413150310059006
slow.v,60.4,46.5,86.1,0.7000000000000001,0.4,1.4000000000000001,6.502307282803543
question.v,65.7,97.7,49.4,2.3,13.3,1.2,12.292680749128726
happen.v,91.0,99.5,83.89999999999999,3.1,16.6,1.7000000000000002,16.79583281650541
insist.v,66.10000000000001,98.3,49.8,1.4000000000000001,10.8,0.7000000000000001,9.619771307052991
observe.v,48.4,94.5,32.6,4.5,19.7,2.5,14.758048651498612
lie.v,85.8,98.7,75.9,1.6,7.6,0.8999999999999999,11.716654812701448
deploy.v,47.699999999999996,56.8,41.199999999999996,22.400000000000002,25.4,20.1,32.687612332502965
accommodate.v,20.7,13.600000000000001,42.9,53.5,40.9,77.2,33.27837135437971
sniff.v,25.5,18.8,40.0,47.3,40.0,57.99999999999999,34.72967031228485
straighten.v,48.199999999999996,92.80000000000001,32.6,3.5999999999999996,18.099999999999998,2.0,13.172699040060088
pursue.v,86.7,90.60000000000001,83.1,2.1,2.6,1.7999999999999998,13.493331686429412
defend.v,70.8,93.4,56.99999999999999,0.0,0.0,0.0,0.0
divide.v,49.3,81.2,35.4,12.9,31.1,8.1,25.218445630133512
mean,52.71300000000001,73.375,49.001000000000005,13.821,23.657999999999998,15.408,22.693812171234267
