,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
accounting.n,27.500000000000004,19.7,45.800000000000004,22.1,18.0,28.499999999999996,24.6525860712421
television.n,41.699999999999996,38.800000000000004,45.1,4.2,3.9,4.3999999999999995,13.234047000067665
campaign.n,23.799999999999997,15.7,49.6,12.8,9.700000000000001,19.1,17.453939383417143
cheat.v,32.4,21.0,70.8,31.7,20.1,75.3,32.04808886657674
assemble.v,63.2,65.5,61.0,19.400000000000002,20.0,18.9,35.01542517234369
root.v,42.699999999999996,39.7,46.300000000000004,17.299999999999997,17.599999999999998,17.1,27.179220003524748
reveal.v,36.5,29.2,48.6,2.7,2.1,3.5999999999999996,9.92723526466458
haunt.v,56.89999999999999,47.099999999999994,71.7,33.5,26.200000000000003,46.400000000000006,43.659477779744456
operate.v,22.7,14.299999999999999,54.800000000000004,2.1,1.4000000000000001,4.3,6.904346457123947
frame.v,43.9,53.2,37.3,38.3,44.7,33.5,41.00451194685775
assert.v,36.9,35.8,38.0,9.5,9.3,9.700000000000001,18.72298053195591
introduce.v,22.1,13.3,65.10000000000001,11.899999999999999,7.7,26.200000000000003,16.216966424088078
swear.v,27.0,20.5,39.2,29.299999999999997,25.3,34.9,28.126499960002132
bow.v,30.9,21.7,53.6,47.8,39.6,60.4,38.43201790174437
figure.v,47.0,55.900000000000006,40.5,9.4,12.4,7.5,21.019038988498025
analyze.v,62.1,48.9,85.1,8.3,5.7,15.4,22.70308349101505
expose.v,27.700000000000003,19.3,49.5,8.5,6.0,14.399999999999999,15.344380078712858
conclude.v,31.900000000000002,30.099999999999998,33.900000000000006,6.800000000000001,6.6000000000000005,7.000000000000001,14.72820423541173
appeal.v,36.0,37.7,34.5,11.200000000000001,11.700000000000001,10.8,20.079840636817814
owe.v,42.6,60.5,32.9,8.7,12.3,6.7,19.251493448561334
mount.v,27.800000000000004,51.4,19.0,8.5,14.499999999999998,6.0,15.372052563011877
regain.v,21.9,13.0,70.0,17.299999999999997,10.9,42.3,19.46458322184166
relax.v,24.2,15.2,59.4,27.400000000000002,19.8,44.800000000000004,25.750339803583177
cultivate.v,33.900000000000006,28.999999999999996,40.8,16.7,16.0,17.5,23.793486503663143
violate.v,28.599999999999998,16.900000000000002,93.7,2.4,1.3,19.5,8.284926070883191
commit.v,56.00000000000001,53.1,59.3,15.0,15.7,14.399999999999999,28.98275349237888
pour.v,37.6,47.8,30.9,2.7,3.5000000000000004,2.1,10.075713374248
deny.v,57.99999999999999,50.2,68.7,4.3999999999999995,3.9,5.1,15.974980438172684
lay.v,42.3,39.7,45.4,22.900000000000002,22.5,23.3,31.123463817512345
shave.v,36.4,25.900000000000002,61.6,7.7,5.5,13.100000000000001,16.741565040341957
weigh.v,33.300000000000004,49.4,25.2,8.6,13.700000000000001,6.3,16.922765731404546
apply.v,36.6,51.6,28.4,2.0,2.9000000000000004,1.5,8.555699854482976
level.v,47.099999999999994,69.5,35.699999999999996,22.400000000000002,34.8,16.5,32.481379281058864
presume.v,15.4,8.7,66.7,21.5,12.8,68.30000000000001,18.196153439669605
wait.v,49.8,33.5,97.2,0.4,0.2,3.2,4.46318272088428
stick.v,38.6,53.400000000000006,30.2,2.0,2.9000000000000004,1.5,8.78635305459552
separate.v,73.8,67.60000000000001,81.3,2.6,2.3,2.8000000000000003,13.852075656738235
reap.v,20.4,11.600000000000001,87.5,13.600000000000001,7.6,63.5,16.65653025092561
signal.v,26.900000000000002,18.7,47.8,13.700000000000001,9.4,25.0,19.19713520294109
swim.v,65.8,51.4,91.4,4.0,2.5,10.5,16.2234398325386
slow.v,63.3,50.2,85.7,0.8999999999999999,0.6,1.7000000000000002,7.547847375245474
question.v,61.5,72.6,53.300000000000004,14.499999999999998,17.2,12.5,29.86218344327822
happen.v,27.500000000000004,16.3,87.4,3.9,2.3,13.8,10.35615758860399
insist.v,50.4,51.300000000000004,49.5,0.0,0.0,0.0,0.0
observe.v,33.2,34.699999999999996,31.8,2.6,2.8000000000000003,2.4,9.290855719469548
lie.v,48.199999999999996,35.099999999999994,76.8,7.7,5.5,12.9,19.264994160393613
deploy.v,27.700000000000003,17.599999999999998,65.0,45.300000000000004,33.300000000000004,70.6,35.423297418506934
accommodate.v,38.7,27.3,66.7,51.1,41.8,65.7,44.469877445299986
sniff.v,18.2,12.5,33.300000000000004,52.6,41.9,70.6,30.94058822970242
straighten.v,40.0,48.3,34.1,11.200000000000001,13.900000000000002,9.4,21.166010488516726
pursue.v,31.2,19.3,80.7,2.8000000000000003,1.6,8.5,9.346657156438338
defend.v,43.4,33.1,62.9,6.3,4.7,9.5,16.5354165354248
divide.v,32.5,28.999999999999996,36.9,17.0,16.3,17.8,23.50531854708632
mean,36.510999999999996,34.894,50.528999999999996,15.862,14.412,21.785000000000004,20.97709662714331
