,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
happen.v,62.6,50.2,83.0,4.5,3.3000000000000003,7.000000000000001,16.783920876839236
insist.v,50.1,50.1,50.0,0.7000000000000001,0.7000000000000001,0.7000000000000001,5.921992907797172
observe.v,39.5,52.0,31.900000000000002,0.8999999999999999,1.3,0.7000000000000001,5.962382074305537
lie.v,60.4,50.2,75.8,1.3,1.0999999999999999,1.6,8.861151166750288
deploy.v,56.599999999999994,66.2,49.5,19.0,23.3,16.0,32.79329199699231
accommodate.v,50.0,63.6,41.199999999999996,27.200000000000003,35.199999999999996,22.1,36.878177829171555
sniff.v,55.400000000000006,71.89999999999999,45.1,45.1,62.2,35.4,49.98539786777735
straighten.v,50.5,66.5,40.6,22.2,31.4,17.2,33.48283142149122
pursue.v,64.0,52.900000000000006,80.9,0.3,0.2,0.4,4.381780460041329
defend.v,37.8,28.4,56.49999999999999,1.0,0.7000000000000001,1.5,6.148170459575759
divide.v,20.8,14.299999999999999,37.9,20.5,16.400000000000002,27.400000000000002,20.64945519862449
mean,35.702000000000005,33.919000000000004,48.927,14.671999999999999,13.202000000000004,20.669,18.869081468073247
