,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
presume.v,48.1,33.7,83.8,23.0,15.5,44.2,33.2610883766602
wait.v,66.0,50.0,97.2,0.1,0.1,0.6,2.569046515733026
stick.v,41.6,61.0,31.5,4.1000000000000005,6.2,3.0,13.059862173851608
separate.v,61.5,49.6,81.0,5.2,4.2,6.9,17.88295277631745
reap.v,61.6,47.099999999999994,89.1,10.100000000000001,6.7,20.7,24.94313532818198
signal.v,22.3,14.499999999999998,47.699999999999996,9.1,6.2,17.0,14.245350118547455
swim.v,31.0,18.5,95.6,9.1,5.0,55.7,16.795832816505406
slow.v,72.8,61.6,88.8,2.3,1.6,3.6999999999999997,12.939860895697448
question.v,40.0,33.5,49.7,1.5,1.3,2.0,7.745966692414834
happen.v,62.6,50.2,83.3,6.1,4.5,9.6,19.541238445912274
insist.v,54.400000000000006,54.300000000000004,54.50000000000001,7.3,7.3,7.3,19.92786993132984
observe.v,39.0,50.7,31.7,5.3,7.3999999999999995,4.1000000000000005,14.377065069060514
lie.v,50.6,37.4,78.0,7.9,5.7,13.0,19.99349894340658
deploy.v,46.7,56.8,39.6,3.4000000000000004,4.3999999999999995,2.8000000000000003,12.600793625799925
accommodate.v,50.0,63.6,41.199999999999996,27.200000000000003,35.199999999999996,22.1,36.878177829171555
sniff.v,36.1,34.4,37.9,45.4,44.3,46.6,40.48382393005878
straighten.v,36.1,37.8,34.5,8.7,9.3,8.200000000000001,17.722020200868748
pursue.v,61.5,49.4,81.39999999999999,0.0,0.0,0.1,0.0
defend.v,53.400000000000006,50.5,56.699999999999996,0.1,0.1,0.1,2.3108440016582685
divide.v,48.1,81.2,34.1,7.1,19.5,4.3999999999999995,18.479989177486008
mean,37.595,36.088,49.98500000000001,15.466999999999999,14.088999999999999,20.939999999999994,20.56375024933212
