,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
access.n,48.199999999999996,99.4,31.8,9.3,60.699999999999996,5.0,21.17215152033444
field.n,52.6,99.9,35.699999999999996,3.0,52.5,1.6,12.561846997953765
edge.n,35.699999999999996,96.2,21.9,7.3,43.8,4.0,16.143419712068443
cell.n,64.2,93.5,48.9,1.5,8.0,0.8999999999999999,9.813256340277675
officer.n,57.199999999999996,98.5,40.300000000000004,0.6,9.5,0.3,5.858327406350723
market.n,63.0,99.5,46.1,0.0,1.0999999999999999,0.0,0.0
promotion.n,48.3,89.3,33.1,4.3,17.599999999999998,2.5,14.411453778158537
accounting.n,55.60000000000001,90.7,40.1,3.1,12.6,1.7999999999999998,13.128594745821049
television.n,58.3,95.89999999999999,41.8,0.5,2.6,0.3,5.399073994677235
campaign.n,56.00000000000001,98.3,39.1,0.8999999999999999,11.600000000000001,0.5,7.0992957397195395
cheat.v,44.4,34.599999999999994,62.2,19.7,14.299999999999999,31.5,29.57498943364139
assemble.v,65.60000000000001,95.5,49.9,5.7,18.6,3.4000000000000004,19.337011144434914
root.v,63.0,92.10000000000001,47.9,28.1,55.800000000000004,18.7,42.07493315502712
reveal.v,64.5,98.4,48.0,1.4000000000000001,12.2,0.7000000000000001,9.50263121456368
haunt.v,25.900000000000002,15.7,73.3,40.699999999999996,27.0,82.69999999999999,32.46736823335085
operate.v,69.69999999999999,98.5,53.900000000000006,0.8,7.199999999999999,0.4,7.467261881037787
frame.v,45.800000000000004,97.89999999999999,29.9,18.2,64.60000000000001,10.6,28.871439174381315
assert.v,55.60000000000001,92.9,39.6,8.0,21.9,4.9,21.090282122342508
introduce.v,74.2,94.19999999999999,61.199999999999996,1.9,6.1,1.0999999999999999,11.873499905251188
swear.v,37.6,64.0,26.6,11.3,21.5,7.7,20.61261749511692
bow.v,53.1,55.1,51.4,60.9,57.3,65.10000000000001,56.86642243011248
figure.v,53.6,97.0,37.1,1.7999999999999998,15.7,1.0,9.82242332624694
analyze.v,89.2,92.60000000000001,86.0,1.3,1.7000000000000002,1.0,10.768472500777444
expose.v,62.9,87.7,49.1,0.1,0.2,0.1,2.5079872407968904
conclude.v,46.5,97.1,30.599999999999998,2.3,20.7,1.2,10.341663309158735
appeal.v,46.400000000000006,90.3,31.3,3.8,13.0,2.1999999999999997,13.278554138158267
owe.v,43.2,71.3,31.0,7.8,13.700000000000001,5.5,18.356470248934027
mount.v,36.7,97.1,22.6,21.5,73.2,12.6,28.09003381984436
regain.v,76.7,87.0,68.60000000000001,3.1,4.9,2.3,15.419792475905764
relax.v,59.5,97.2,42.9,4.5,24.0,2.5,16.36306817195357
cultivate.v,47.099999999999994,52.2,42.9,13.200000000000001,17.599999999999998,10.5,24.93431370621618
violate.v,94.89999999999999,94.89999999999999,94.89999999999999,0.6,0.6,0.6,7.545859791965392
commit.v,70.0,96.0,55.1,1.3,6.6000000000000005,0.7000000000000001,9.539392014169456
pour.v,48.0,96.7,31.900000000000002,4.3999999999999995,28.1,2.4,14.53272169966796
deny.v,79.10000000000001,95.8,67.4,1.3,4.3999999999999995,0.7000000000000001,10.14051280754578
lay.v,49.0,98.0,32.7,1.7999999999999998,21.0,1.0,9.391485505499116
shave.v,73.5,90.7,61.8,2.9000000000000004,6.3,1.9,14.599657530229948
weigh.v,48.4,40.300000000000004,60.8,61.5,54.300000000000004,70.89999999999999,54.55822577760387
apply.v,43.5,93.8,28.299999999999997,3.2,16.1,1.7999999999999998,11.798304963002101
level.v,46.9,84.7,32.5,13.100000000000001,30.4,8.3,24.786891697024057
presume.v,42.5,29.299999999999997,77.10000000000001,18.8,12.6,36.6,28.26658805020514
wait.v,98.2,99.4,97.1,0.1,0.2,0.1,3.1336879231984796
stick.v,46.0,98.1,30.0,2.8000000000000003,27.3,1.5,11.349008767288886
separate.v,87.6,95.5,81.0,0.8,2.1,0.5,8.37137981458254
reap.v,100.0,100.0,100.0,100.0,100.0,100.0,100.0
signal.v,62.6,88.6,48.4,0.0,0.0,0.0,0.0
swim.v,19.2,10.8,86.4,5.2,2.8000000000000003,37.3,9.991996797437437
slow.v,79.2,70.6,90.0,4.8,3.5999999999999996,7.000000000000001,19.497692171126307
question.v,65.7,97.7,49.4,2.3,13.3,1.2,12.292680749128726
happen.v,91.0,99.5,83.89999999999999,3.1,16.6,1.7000000000000002,16.79583281650541
insist.v,65.8,96.8,49.9,0.0,0.1,0.0,0.0
observe.v,48.199999999999996,97.6,32.0,2.1999999999999997,21.3,1.2,10.2975725294848
lie.v,85.8,98.7,75.9,1.6,7.6,0.8999999999999999,11.716654812701448
deploy.v,59.3,98.6,42.4,22.6,65.10000000000001,13.700000000000001,36.608468965527635
accommodate.v,62.3,86.4,48.699999999999996,47.599999999999994,66.7,37.1,54.456220948574824
sniff.v,43.6,68.8,31.900000000000002,26.5,44.6,18.9,33.991175325369376
straighten.v,50.9,98.1,34.4,8.9,45.2,4.9,21.284031572989175
pursue.v,88.5,96.89999999999999,81.5,0.8,2.0,0.5,8.414273587185052
defend.v,71.8,96.1,57.3,0.5,1.7000000000000002,0.3,5.991660871578097
divide.v,49.3,81.2,35.4,12.9,31.1,8.1,25.218445630133512
mean,57.48400000000001,87.53300000000002,46.974,8.865999999999998,21.973,8.431,17.315077202529224
